Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,5d,1m,3m,6m,1y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Average_Rank,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source,Interval_Dice,Alpha_Dice,Grid_Score,Max_Divergence_Score,Y3_Beat_VOO_Score,Y3_Premium_Score,Y3_Premium_Wins,Y3_Premium_Total,Y3_Confidence,Beat_Score
47,TKO,Entertainment,264.9,87.7,13.6,11.2,11.2,2.2,1.5,4.0,41.1,94.3,126.7,264.9,307.5,-34.9,1.2,262.6,53.2,405.9,70.0,70.0,72.0,72.0,0.0,0.0,47.0,47.0,43,-21.72623338650287,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,70.0,70.0,72.0,72.0,0.0,0.0,,0.0,0.0,0.0,0.0,47.0,47.0,,,,,,,111111111,110011111,195.8,70.0,155.6,111.1,5.0,9.0,1.0,376.9
48,IRM,Data Storage & Management,258.3,82.5,6.8,6.2,5.8,11.9,27.5,24.9,27.7,64.3,156.6,258.3,320.0,-29.9,1.3,203.8,66.8,399.3,72.0,72.0,75.0,75.0,0.0,0.0,48.0,48.0,19,-13.900000000000006,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,72.0,72.0,75.0,75.0,0.0,0.0,,0.0,0.0,0.0,0.0,48.0,48.0,,,,,,,111111111,0011111-1,192.0,70.0,133.3,111.1,5.0,9.0,1.0,373.1
49,STLD,Steel,359.7,82.4,-0.9,0.8,1.8,12.0,22.6,45.1,56.0,95.7,251.8,359.7,447.0,-47.6,1.4,233.0,52.5,500.7,63.0,63.0,64.0,64.0,0.0,0.0,49.0,49.0,9,3.116823542845353,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,63.0,63.0,64.0,64.0,0.0,0.0,,0.0,0.0,0.0,0.0,49.0,49.0,,,,,,,111111111,000111101,173.6,110.0,111.1,88.9,4.0,9.0,1.0,372.5
50,EME,Construction & Engineering,577.2,80.1,-4.3,-2.0,-6.4,-3.8,5.4,12.6,85.8,234.1,391.9,577.2,717.4,-42.2,1.2,562.8,125.3,718.2,41.0,41.0,41.0,41.0,0.0,0.0,50.0,50.0,-1,14.35407659299399,EARLY_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,41.0,41.0,41.0,41.0,0.0,0.0,,0.0,0.0,0.0,0.0,50.0,50.0,,,,,,,000111111,000111111,151.4,110.0,133.3,111.1,5.0,9.0,1.0,372.5
51,446770.KS,Semiconductors,357.1,91.4,-8.6,-1.5,24.9,40.8,64.3,122.4,279.9,,,357.1,338.6,-13.1,1.5,89.5,7.4,400.9,71.0,71.0,65.0,65.0,0.0,0.0,51.0,51.0,-3,1.7000000000000002,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,71.0,71.0,65.0,65.0,0.0,0.0,,0.0,0.0,0.0,0.0,51.0,51.0,,,,,,,011111--1,-------11,194.7,110.0,200.0,66.7,2.0,2.0,0.333,371.4
52,RGTI,Quantum Computing,683.8,26.7,-4.6,-11.5,-10.4,0.8,-7.7,-6.6,700.5,706.5,,683.8,2754.1,-93.0,1.6,3069.8,1135.1,740.8,36.0,36.0,31.0,31.0,0.0,0.0,52.0,52.0,-35,252.44027328722166,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,36.0,36.0,31.0,31.0,0.0,0.0,,0.0,0.0,0.0,0.0,52.0,52.0,,,,,,,0010011-1,------111,161.0,110.0,200.0,100.0,3.0,3.0,0.5,371.0
53,WMB,Oil & Gas Midstream,212.8,99.2,12.4,9.2,10.7,5.8,13.6,19.7,64.9,119.9,194.2,212.8,215.4,-57.9,1.1,142.9,22.8,353.8,84.0,84.0,87.0,87.0,0.0,0.0,53.0,53.0,12,-8.361634324685582,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL,,,,,84.0,84.0,87.0,87.0,0.0,0.0,,0.0,0.0,0.0,0.0,53.0,53.0,,,,,,,111111111,100011111,184.7,70.0,133.3,111.1,5.0,9.0,1.0,365.8
54,DOGE-USD,Cryptocurrency,825.2,3.9,-0.3,-5.6,-28.3,-29.0,-36.0,-55.2,-72.3,-92.1,516.0,825.2,22199.9,-45.9,1.5,56552.4,73495.2,932.5,22.0,22.0,22.0,22.0,0.0,0.0,54.0,54.0,6,68509.85941691634,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,22.0,22.0,22.0,22.0,0.0,0.0,,0.0,0.0,0.0,0.0,54.0,54.0,,,,,,,000000011,--0111100,95.3,150.0,114.3,114.3,4.0,7.0,1.0,359.6
55,IONQ,Quantum Computing,295.9,45.6,-8.3,-10.2,-9.7,17.3,12.5,3.3,161.3,302.0,,295.9,660.4,-66.8,1.4,592.2,194.6,355.6,83.0,83.0,68.0,68.0,0.0,0.0,55.0,55.0,-16,54.10197648329148,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,83.0,83.0,68.0,68.0,0.0,0.0,,0.0,0.0,0.0,0.0,55.0,55.0,,,,,,,0011111-1,-----1111,187.0,70.0,200.0,100.0,3.0,4.0,0.667,357.0
56,VST,Independent Power Producers,489.6,63.7,0.6,2.4,6.8,-0.9,-3.5,-14.7,95.8,303.8,408.6,489.6,796.7,-76.3,1.3,869.1,291.6,615.7,51.0,51.0,48.0,48.0,0.0,0.0,56.0,56.0,5,-13.280295792457196,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,51.0,51.0,48.0,48.0,0.0,0.0,,0.0,0.0,0.0,0.0,56.0,56.0,,,,,,,110001111,-00011111,146.2,110.0,125.0,100.0,4.0,8.0,1.0,356.2
57,GWW,Industrial Distribution,201.5,89.0,1.0,1.7,14.7,13.1,19.5,20.2,11.7,45.6,102.4,201.5,230.8,-40.3,1.2,155.1,46.4,342.5,87.0,87.0,90.0,90.0,0.0,0.0,57.0,57.0,5,-2.146048809139103,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,87.0,87.0,90.0,90.0,0.0,0.0,,0.0,0.0,0.0,0.0,57.0,57.0,,,,,,,111111111,111111111,218.0,70.0,200.0,66.7,3.0,9.0,1.0,354.7
58,PH,Diversified Machinery,244.3,85.7,4.5,4.2,15.5,4.1,3.9,11.8,38.8,91.8,153.1,244.3,289.7,-29.7,1.1,220.3,48.5,385.3,75.0,75.0,79.0,79.0,0.0,0.0,58.0,58.0,23,-7.240053146227318,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,75.0,75.0,79.0,79.0,0.0,0.0,,0.0,0.0,0.0,0.0,58.0,58.0,,,,,,,111111111,001111111,195.8,70.0,155.6,88.9,4.0,9.0,1.0,354.7
59,XLK,Technology,177.3,86.0,-8.3,-2.8,3.6,13.6,16.2,19.5,29.5,45.3,69.7,177.3,206.1,-3.6,1.2,124.8,29.0,318.3,98.0,98.0,101.0,101.0,0.0,0.0,59.0,59.0,-4,5.512052400920862,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,98.0,98.0,101.0,101.0,0.0,0.0,,0.0,0.0,0.0,0.0,59.0,59.0,,,,,,,011111111,111101111,195.8,70.0,177.8,88.9,4.0,9.0,1.0,354.7
60,TDG,Aerospace & Defense,218.8,65.4,1.4,2.3,12.2,5.4,-1.1,-8.9,-3.3,40.3,71.2,218.8,343.7,-21.8,1.3,385.0,149.0,359.8,81.0,81.0,85.0,85.0,0.0,0.0,60.0,60.0,4,-11.144073845195976,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,81.0,81.0,85.0,85.0,0.0,0.0,,0.0,0.0,0.0,0.0,60.0,60.0,,,,,,,111000111,111101111,173.60000000000002,70.0,177.8,111.1,5.0,9.0,1.0,354.7
61,CAH,Healthcare Distribution,220.0,98.7,12.3,9.9,23.2,11.2,9.7,20.9,63.5,148.1,210.9,220.0,224.4,-81.7,1.1,140.4,18.5,361.0,80.0,80.0,84.0,84.0,0.0,0.0,61.0,61.0,21,-6.2200794926027285,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,80.0,80.0,84.0,84.0,0.0,0.0,,0.0,0.0,0.0,0.0,61.0,61.0,,,,,,,111111111,000011111,173.6,70.0,111.1,111.1,5.0,9.0,1.0,354.7
62,ETN,Electrical Equipment,182.0,81.0,-5.7,-1.9,-0.6,0.1,6.2,2.4,5.1,43.4,98.0,182.0,227.3,-11.6,1.2,199.0,61.3,323.0,96.0,96.0,98.0,98.0,0.0,0.0,62.0,62.0,-12,7.297684258103317,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,96.0,96.0,98.0,98.0,0.0,0.0,,0.0,0.0,0.0,0.0,62.0,62.0,,,,,,,001111111,001111111,173.6,70.0,155.6,111.1,5.0,9.0,1.0,354.7
63,KEYS,Electronic Test & Measurement,178.0,79.0,-16.7,-7.0,-2.2,-0.4,22.7,50.3,64.2,44.2,49.0,178.0,229.4,-14.6,2.6,75.6,8.5,319.0,97.0,97.0,100.0,100.0,0.0,0.0,63.0,63.0,-16,3.1448169881011774,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,97.0,97.0,100.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,63.0,63.0,,,,,,,000111111,111110001,151.4,70.0,133.3,133.3,6.0,9.0,1.0,354.7
64,ARES,Asset Management,184.9,29.9,-11.2,-13.0,-10.4,-9.4,-21.1,-33.9,-50.1,-38.8,4.0,184.9,631.0,-8.6,1.3,1291.1,989.0,325.9,92.0,92.0,95.0,95.0,0.0,0.0,64.0,64.0,-13,395.6705688307161,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,92.0,92.0,95.0,95.0,0.0,0.0,,0.0,0.0,0.0,0.0,64.0,64.0,,,,,,,000000011,111111110,129.1,70.0,177.8,155.6,7.0,9.0,1.0,354.7
65,PGR,Property & Casualty Insurance,193.6,61.8,13.3,12.1,15.8,8.8,8.4,1.7,0.8,28.5,57.7,193.6,319.6,-10.0,1.4,323.6,142.0,334.6,91.0,91.0,94.0,94.0,0.0,0.0,65.0,65.0,48,-79.43328758445105,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,91.0,91.0,94.0,94.0,0.0,0.0,,0.0,0.0,0.0,0.0,65.0,65.0,,,,,,,111111111,111-11111,217.0,70.0,177.8,66.7,3.0,9.0,1.0,353.7
66,IBKR,Capital Markets,369.7,90.7,-9.3,-3.8,7.9,14.2,20.0,25.4,124.7,216.9,296.0,369.7,365.7,-46.8,1.2,227.0,35.8,510.7,61.0,61.0,63.0,63.0,0.0,0.0,66.0,66.0,-9,8.199999999999996,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,61.0,61.0,63.0,63.0,0.0,0.0,,0.0,0.0,0.0,0.0,66.0,66.0,,,,,,,011111111,100011111,173.60000000000002,110.0,133.3,66.7,3.0,9.0,1.0,350.3
67,NRG,Independent Power Producers,385.2,69.7,11.4,13.2,7.7,-4.7,-8.0,-13.8,66.2,146.1,198.9,385.2,554.2,-22.3,1.2,602.8,156.3,526.2,57.0,57.0,60.0,60.0,0.0,0.0,67.0,67.0,6,-69.98067724395972,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,57.0,57.0,60.0,60.0,0.0,0.0,,0.0,0.0,0.0,0.0,67.0,67.0,,,,,,,110001111,110001111,151.4,110.0,133.3,88.9,4.0,9.0,1.0,350.3
68,PL,Aerospace & Defense,459.6,48.7,-1.8,-1.5,-32.8,-20.7,10.6,134.1,603.9,472.1,,459.6,1005.8,-88.8,1.3,515.4,26.1,516.6,59.0,59.0,53.0,53.0,0.0,0.0,68.0,68.0,0,7.032178277709534,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,59.0,59.0,53.0,53.0,0.0,0.0,,0.0,0.0,0.0,0.0,68.0,68.0,,,,,,,0001111-1,------111,173.5,110.0,200.0,66.7,2.0,3.0,0.5,350.2
69,SMCI,Computer Hardware,589.2,17.0,0.2,2.5,-9.4,-1.4,-3.4,-25.3,-50.6,138.0,378.0,589.2,3831.2,-73.1,1.4,5115.0,5571.3,730.2,39.0,39.0,40.0,40.0,0.0,0.0,69.0,69.0,6,848.7913649736993,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,39.0,39.0,40.0,40.0,0.0,0.0,,0.0,0.0,0.0,0.0,69.0,69.0,,,,,,,100000111,001111110,129.1,110.0,133.3,111.1,5.0,9.0,1.0,350.2
70,LITE,Communication Equipment,1148.0,75.4,-3.0,-1.3,-10.5,-3.8,50.3,303.3,979.7,952.6,931.0,1148.0,1558.0,-109.6,1.5,524.9,9.3,1289.0,13.0,13.0,13.0,13.0,0.0,0.0,70.0,70.0,0,3.9489232665310583,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,13.0,13.0,13.0,13.0,0.0,0.0,,0.0,0.0,0.0,0.0,70.0,70.0,,,,,,,000111111,111100011,151.4,150.0,133.3,44.4,2.0,9.0,1.0,345.8
71,HUBB,Electrical Components & Equipment,144.6,82.5,0.7,1.3,8.5,1.5,5.0,7.6,8.5,43.1,87.9,144.6,180.6,-24.9,1.3,135.0,38.5,285.6,109.0,109.0,112.0,112.0,0.0,0.0,71.0,71.0,8,-1.988541279479243,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,109.0,109.0,112.0,112.0,0.0,0.0,,0.0,0.0,0.0,0.0,71.0,71.0,,,,,,,111111111,000111111,184.7,70.0,133.3,88.9,4.0,9.0,1.0,343.6
72,MS,Investment Banking & Brokerage,233.0,89.7,-8.0,-2.4,7.3,13.0,14.0,23.9,67.1,80.7,147.1,233.0,262.3,-20.8,1.1,156.3,26.3,374.0,76.0,76.0,80.0,80.0,0.0,0.0,72.0,72.0,-9,5.219163921738495,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,76.0,76.0,80.0,80.0,0.0,0.0,,0.0,0.0,0.0,0.0,72.0,72.0,,,,,,,011111111,100111111,184.7,70.0,155.6,88.9,4.0,9.0,1.0,343.6
73,GRMN,Scientific & Technical Instruments,111.7,65.4,2.2,1.9,-1.6,-7.4,0.6,-3.1,14.2,29.7,35.4,111.7,174.5,-6.4,1.3,186.1,63.0,252.7,125.0,125.0,128.0,128.0,0.0,0.0,73.0,73.0,16,-2.244743206981042,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,125.0,125.0,128.0,128.0,0.0,0.0,,0.0,0.0,0.0,0.0,73.0,73.0,,,,,,,100101111,111100111,162.5,70.0,155.6,111.1,5.0,9.0,1.0,343.6
74,DECK,Footwear & Accessories,156.2,24.4,-1.4,-1.6,0.4,-6.0,-5.9,-8.8,-44.7,-30.4,-2.3,156.2,734.1,-30.0,1.3,822.5,1071.8,297.2,103.0,103.0,106.0,106.0,0.0,0.0,74.0,74.0,-8,88.7385546927743,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,103.0,103.0,106.0,106.0,0.0,0.0,,0.0,0.0,0.0,0.0,74.0,74.0,,,,,,,010000001,111111100,118.0,70.0,155.6,155.6,7.0,9.0,1.0,343.6
75,COHR,N/A,628.4,88.0,-1.9,0.3,11.5,26.5,57.8,158.8,407.9,469.2,523.6,628.4,725.3,-81.6,1.5,207.1,11.0,769.3,35.0,35.0,37.0,37.0,0.0,0.0,75.0,75.0,-1,1.3696486383092115,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,35.0,35.0,37.0,37.0,0.0,0.0,,0.0,0.0,0.0,0.0,75.0,75.0,,,,,,,111111111,001000111,162.4,110.0,88.9,66.7,3.0,9.0,1.0,339.1
76,SHOP,E-commerce Software,488.0,32.3,3.6,10.0,-5.8,-8.4,-16.2,-20.4,-0.4,10.1,-4.3,488.0,1544.3,-16.5,1.3,1896.5,1007.1,628.9,48.0,48.0,49.0,49.0,0.0,0.0,76.0,76.0,25,-182.7037624445535,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,48.0,48.0,49.0,49.0,0.0,0.0,,0.0,0.0,0.0,0.0,76.0,76.0,,,,,,,100000101,111100011,118.0,110.0,133.3,111.1,5.0,9.0,1.0,339.1
77,PLTR,Software,438.2,43.2,-7.0,-9.5,-24.3,-26.6,-31.2,-36.5,182.7,434.1,,438.2,1018.1,-71.2,1.3,1573.2,530.3,502.4,62.0,62.0,56.0,56.0,0.0,0.0,77.0,77.0,-1,128.19999999999993,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,62.0,62.0,56.0,56.0,0.0,0.0,,0.0,0.0,0.0,0.0,77.0,77.0,,,,,,,0000011-1,-----0111,124.5,110.0,150.0,100.0,3.0,4.0,0.667,334.5
78,ASTS,Satellite Communications,644.7,50.7,-6.9,-8.8,-14.4,-17.7,-13.2,13.9,663.5,711.0,,644.7,1328.4,-128.2,1.3,1164.6,257.6,722.4,40.0,40.0,34.0,34.0,0.0,0.0,78.0,78.0,-25,61.70964406193653,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,40.0,40.0,34.0,34.0,0.0,0.0,,0.0,0.0,0.0,0.0,78.0,78.0,,,,,,,0000111-1,----00111,123.0,110.0,120.0,100.0,3.0,5.0,0.833,333.0
79,GE,Aerospace & Defense,283.5,99.6,2.5,5.8,22.6,15.4,15.8,18.0,98.2,249.8,353.9,283.5,273.4,-96.0,1.1,182.1,26.1,424.5,69.0,69.0,71.0,71.0,0.0,0.0,79.0,79.0,1,-1.4851874262926792,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,69.0,69.0,71.0,71.0,0.0,0.0,,0.0,0.0,0.0,0.0,79.0,79.0,,,,,,,111111111,001001111,173.6,70.0,111.1,88.9,4.0,9.0,1.0,332.5
80,GNRC,Electrical Equipment,101.8,22.0,0.8,2.4,6.8,14.9,42.4,49.9,58.1,15.9,6.7,101.8,673.8,-58.8,2.6,7.1,-20.8,242.8,132.0,132.0,136.0,136.0,0.0,0.0,80.0,80.0,27,1.4686363470530388,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,132.0,132.0,136.0,136.0,0.0,0.0,,0.0,0.0,0.0,0.0,80.0,80.0,,,,,,,111111111,111100001,173.6,70.0,111.1,88.9,4.0,9.0,1.0,332.5
81,WDC,Data Storage Devices,1145.8,77.1,-22.9,-18.8,23.1,58.9,121.4,350.7,930.4,1145.7,1200.5,1145.8,1517.4,-100.9,1.5,315.1,-4.3,1286.8,14.0,14.0,14.0,14.0,0.0,0.0,81.0,81.0,-29,-0.7999999999999998,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,14.0,14.0,14.0,14.0,0.0,0.0,,0.0,0.0,0.0,0.0,81.0,81.0,,,,,,,011111111,000000011,129.1,150.0,44.4,44.4,2.0,9.0,1.0,323.5
82,CASY,Retail Specialty Group,232.7,76.3,-9.0,-5.0,0.2,0.5,12.7,25.5,73.3,124.9,159.3,232.7,316.8,-38.6,1.1,192.2,35.9,373.7,77.0,77.0,81.0,81.0,0.0,0.0,82.0,82.0,2,9.10636430275817,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,77.0,77.0,81.0,81.0,0.0,0.0,,0.0,0.0,0.0,0.0,82.0,82.0,,,,,,,011111111,011011111,184.7,70.0,155.6,66.7,3.0,9.0,1.0,321.4
83,JPM,Diversified Banks,108.1,85.2,6.8,3.8,9.5,5.6,2.9,0.9,27.1,50.4,68.7,108.1,131.1,-22.3,1.2,114.5,24.1,249.1,130.0,130.0,134.0,134.0,0.0,0.0,83.0,83.0,45,-4.823402830652338,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,130.0,130.0,134.0,134.0,0.0,0.0,,0.0,0.0,0.0,0.0,83.0,83.0,,,,,,,111111111,110001111,184.7,70.0,133.3,66.7,3.0,9.0,1.0,321.4
84,JCI,Building Products,150.4,82.8,-5.3,-1.8,0.7,-4.3,2.1,7.7,46.7,56.2,99.7,150.4,189.0,-32.8,1.1,138.7,22.6,291.4,105.0,105.0,108.0,108.0,0.0,0.0,84.0,84.0,3,3.478888870806756,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,105.0,105.0,108.0,108.0,0.0,0.0,,0.0,0.0,0.0,0.0,84.0,84.0,,,,,,,010111111,001111011,162.5,70.0,133.3,88.9,4.0,9.0,1.0,321.4
85,RCL,Travel Services,126.9,71.9,4.0,4.4,16.3,7.5,6.2,-1.2,58.2,172.0,182.9,126.9,219.6,-108.0,1.3,161.4,38.5,267.9,118.0,118.0,122.0,122.0,0.0,0.0,85.0,85.0,3,-5.179382394553521,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,118.0,118.0,122.0,122.0,0.0,0.0,,0.0,0.0,0.0,0.0,85.0,85.0,,,,,,,111101111,100001111,162.5,70.0,111.1,88.9,4.0,9.0,1.0,321.4
86,AAPL,Consumer Electronics,222.7,85.1,-6.1,-2.2,-1.7,-0.6,-1.2,4.4,-1.8,1.6,40.3,222.7,264.2,-12.6,1.2,233.9,65.0,363.7,79.0,79.0,82.0,82.0,0.0,0.0,86.0,86.0,-43,9.086469881268712,STRONG_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,79.0,79.0,82.0,82.0,0.0,0.0,,0.0,0.0,0.0,0.0,86.0,86.0,,,,,,,000010111,111111111,162.4,70.0,200.0,88.9,4.0,9.0,1.0,321.3
87,FICO,Financial Technology,154.2,22.9,5.1,10.5,4.5,-3.3,-16.4,-27.8,-45.6,-5.3,10.3,154.2,694.1,-6.1,1.5,1404.3,1345.8,295.1,104.0,104.0,107.0,107.0,0.0,0.0,87.0,87.0,24,-463.66682090618656,EARLY_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,104.0,104.0,107.0,107.0,0.0,0.0,,0.0,0.0,0.0,0.0,87.0,87.0,,,,,,,110000011,111011110,140.2,70.0,155.6,111.1,5.0,9.0,1.0,321.3
88,BX,Asset Management,184.0,33.2,-4.0,-4.2,-3.6,-5.5,-14.8,-26.4,-40.9,-41.4,-1.7,184.0,591.0,-17.7,1.3,970.3,713.1,325.0,94.0,94.0,96.0,96.0,0.0,0.0,88.0,88.0,-16,111.14765605540595,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,94.0,94.0,96.0,96.0,0.0,0.0,,0.0,0.0,0.0,0.0,88.0,88.0,,,,,,,000000001,111111110,118.0,70.0,177.8,133.3,6.0,9.0,1.0,321.3
89,GLW,Electronic Components,645.3,96.5,4.9,16.0,34.0,38.6,82.1,154.7,398.1,467.0,545.5,645.3,671.6,-58.2,1.2,173.5,6.1,786.3,32.0,32.0,33.0,33.0,0.0,0.0,89.0,89.0,3,-0.014892520888922789,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,32.0,32.0,33.0,33.0,0.0,0.0,,0.0,0.0,0.0,0.0,89.0,89.0,,,,,,,111111111,100010011,162.4,110.0,88.9,44.4,2.0,9.0,1.0,316.8
90,315960.KS,High Dividend,438.8,91.3,-8.7,-5.0,20.0,36.0,75.8,169.6,308.4,369.0,428.1,438.8,448.6,-74.4,1.5,75.1,-6.8,529.5,56.0,56.0,55.0,55.0,0.0,0.0,90.0,90.0,-7,-1.0,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,56.0,56.0,55.0,55.0,0.0,0.0,,0.0,0.0,0.0,0.0,90.0,90.0,,,,,,,011111111,---000011,137.2,110.0,66.7,66.7,2.0,6.0,1.0,313.9
91,CRWD,Cybersecurity Software,262.2,86.5,5.5,5.0,23.1,48.8,46.1,39.5,97.6,145.2,262.2,262.2,270.2,-38.3,1.3,136.9,30.7,346.1,86.0,86.0,73.0,73.0,0.0,0.0,91.0,91.0,12,-4.653730180164576,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,86.0,86.0,73.0,73.0,0.0,0.0,,0.0,0.0,0.0,0.0,91.0,91.0,,,,,,,111111111,----00111,174.0,70.0,120.0,66.7,2.0,5.0,0.833,310.7
92,GS,Investment Banking & Brokerage,217.0,88.4,-10.4,-4.4,5.4,8.0,9.6,19.3,81.6,108.8,172.1,217.0,249.6,-35.7,1.1,156.0,23.5,358.0,82.0,82.0,86.0,86.0,0.0,0.0,92.0,92.0,-7,5.865870302926339,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,82.0,82.0,86.0,86.0,0.0,0.0,,0.0,0.0,0.0,0.0,92.0,92.0,,,,,,,011111111,000111111,173.60000000000002,70.0,133.3,66.7,3.0,9.0,1.0,310.3
93,PHM,Residential Construction,147.5,60.4,12.6,11.0,17.7,9.0,7.6,5.4,-4.3,40.8,69.5,147.5,254.9,-29.3,1.3,199.9,98.6,288.5,106.0,106.0,109.0,109.0,0.0,0.0,93.0,93.0,24,-56.12488306812625,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,106.0,106.0,109.0,109.0,0.0,0.0,,0.0,0.0,0.0,0.0,93.0,93.0,,,,,,,111110111,110101110,173.60000000000002,70.0,133.3,66.7,3.0,9.0,1.0,310.3
94,MPC,Oil & Gas Refining & Marketing,209.5,87.4,7.9,7.2,2.3,5.7,19.2,24.4,25.3,73.2,181.9,209.5,251.1,-77.8,1.4,140.7,33.2,350.5,85.0,85.0,88.0,88.0,0.0,0.0,94.0,94.0,22,-6.559380701673852,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,85.0,85.0,88.0,88.0,0.0,0.0,,0.0,0.0,0.0,0.0,94.0,94.0,,,,,,,111111111,100011101,173.6,70.0,111.1,66.7,3.0,9.0,1.0,310.3
95,OKE,Oil & Gas Midstream,132.3,54.7,6.7,7.5,3.2,-0.3,5.6,6.5,-8.7,3.0,62.7,132.3,292.4,-60.3,1.3,223.1,130.5,273.3,114.0,114.0,117.0,117.0,0.0,0.0,95.0,95.0,39,-27.969410719540633,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,114.0,114.0,117.0,117.0,0.0,0.0,,0.0,0.0,0.0,0.0,95.0,95.0,,,,,,,110110111,110111101,173.6,70.0,155.6,66.7,3.0,9.0,1.0,310.3
