Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,5d,1m,3m,6m,1y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Average_Rank,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source,Interval_Dice,Alpha_Dice,High_52W,Pct_From_52W_High,At_52W_High
467,CL,Household & Personal Products,-92.9,12.0,1.1,0.9,2.0,-5.3,-2.8,-5.1,-23.9,-34.5,-52.7,-92.9,8.1,-106.1,2.2,0.0,-411.77838025119667,51.0,417.0,417.0,442.0,442.0,113.66,113.66,493.21,493.21,53,4588.221619748803,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,417.0,417.0,442.0,442.0,113.66,113.66,316.0,4.0,0.0,25.0,0.0,493.21,493.21,71576931337.52,71.577,180.0,large,equity,data_raw,110000000,00-010000,99.33,-9.95,False
468,XYZ,Financials,-80.8,3.4,0.2,1.4,-6.3,-2.0,-0.5,-9.6,-31.9,-66.9,-100.6,-80.8,807.1,-111.5,1.7,0.0,-851.9387789468201,64.4,377.0,377.0,404.0,404.0,121.91,121.91,493.31,493.31,-87,70.00317595775186,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,377.0,377.0,404.0,404.0,121.91,121.91,331.0,0.0,0.0,25.0,0.0,493.31,493.31,37206754603.39,37.207,285.0,large,equity,data_raw,100000000,111100000,81.7,-14.91,False
469,VEEV,Healthcare,-92.6,1.3,-3.3,-8.2,-11.6,-16.1,-24.8,-41.4,-61.9,-83.6,-110.6,-92.6,331.9,-98.0,2.0,0.0,876.2059369459082,52.6,411.0,411.0,440.0,440.0,110.74,110.74,494.54,494.54,-126,526.5239561714088,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,411.0,411.0,440.0,440.0,110.74,110.74,545.0,58.0,0.0,25.0,0.0,494.54,494.54,25916201555.52,25.916,353.0,other,equity,data_raw,000000000,111100000,310.5,-48.62,False
470,AES,Utilities,-105.0,11.6,-0.1,-0.0,1.5,-7.2,-5.4,2.3,-22.2,-55.9,-78.4,-105.0,86.7,-129.6,1.5,0.0,-641.3764828653448,38.8,448.0,448.0,473.0,473.0,98.38,98.38,496.88,496.88,-67,201.66211586760096,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,448.0,448.0,473.0,473.0,98.38,98.38,304.0,4.0,0.0,25.0,0.0,496.88,496.88,10469155444.48,10.469,503.0,other,equity,data_raw,010010000,111010000,17.65,-16.83,False
471,BXP,Real Estate,-149.6,9.8,3.2,6.2,12.0,12.2,2.8,-7.2,-24.8,-52.7,-86.1,-149.6,7.4,-166.1,2.4,0.0,-1162.372290564644,-5.8,535.0,535.0,543.0,543.0,106.35,106.35,497.0,497.0,22,3734.130131850765,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,535.0,535.0,543.0,543.0,106.35,106.35,152.0,0.0,0.0,0.0,0.0,497.0,497.0,10570161280.81,10.57,501.0,other,equity,data_raw,111100000,000000000,76.36,-13.2,False
472,WY,Real Estate,-130.9,8.6,0.2,0.9,6.5,0.2,-0.4,-5.5,-37.7,-61.3,-79.8,-130.9,12.6,-143.8,2.6,0.0,-912.5791183095976,14.3,498.0,498.0,522.0,522.0,109.43,109.43,497.18,497.18,8,1842.8946626382062,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,498.0,498.0,522.0,522.0,109.43,109.43,241.0,0.0,0.0,0.0,0.0,497.18,497.18,17917909108.71,17.918,429.0,other,equity,data_raw,111000000,000010000,27.75,-10.45,False
473,SBAC,Real Estate,-127.5,4.9,-1.1,-2.1,-2.2,0.8,2.7,-5.8,-33.7,-67.3,-97.2,-127.5,94.6,-138.4,2.1,0.0,-1611.7750760653437,16.4,493.0,493.0,514.0,514.0,103.04,103.04,497.74,497.74,31,3388.2249239346565,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,493.0,493.0,514.0,514.0,103.04,103.04,261.0,0.0,0.0,0.0,0.0,497.74,497.74,21720644539.34,21.721,396.0,other,equity,data_raw,001100000,111100000,224.27,-8.69,False
474,TMO,Life Sciences Tools & Services,-84.8,6.7,0.4,0.6,-1.0,-8.6,-15.9,-15.7,-44.3,-67.8,-82.8,-84.8,112.5,-98.5,2.2,0.0,-302.4713818298225,59.0,391.0,391.0,418.0,418.0,104.68,104.68,498.18,498.18,-12,207.38237614384667,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,391.0,391.0,418.0,418.0,104.68,104.68,447.0,40.0,0.0,0.0,0.0,498.18,498.18,174416817022.18,174.417,68.0,cap100,equity,data_raw,100000000,111110000,643.99,-27.12,False
475,OMC,Advertising Agencies,-114.0,9.1,0.3,0.3,-0.9,-8.2,-8.1,-9.8,-38.5,-51.2,-65.6,-114.0,7.3,-125.6,2.3,0.0,-628.1019233264199,29.8,464.0,464.0,489.0,489.0,108.25,108.25,500.4,500.4,24,1788.2573532737895,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,464.0,464.0,489.0,489.0,108.25,108.25,395.0,4.0,0.0,-2.0,0.0,500.4,500.4,21854275196.26,21.854,393.0,other,equity,data_raw,100000000,000011000,87.17,-12.03,False
476,DHR,Life Sciences Tools & Services,-95.5,6.9,-1.1,-1.9,2.1,-8.8,-16.6,-21.4,-52.6,-76.9,-93.1,-95.5,142.7,-112.6,2.1,0.0,-164.54117744157276,48.4,424.0,424.0,451.0,451.0,102.93,102.93,503.68,503.68,0,124.18424688574237,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,424.0,424.0,451.0,451.0,102.93,102.93,455.0,40.0,0.0,0.0,0.0,503.68,503.68,127469494242.59,127.469,95.0,cap100,equity,data_raw,010000000,111110000,242.8,-25.82,False
477,IP,Packaging & Containers,-120.5,14.4,2.7,4.0,10.1,-3.0,-8.0,-19.4,-36.2,-53.3,-71.7,-120.5,26.9,-144.8,2.2,0.0,-347.01394383779757,23.3,479.0,479.0,500.0,500.0,111.17,111.17,503.77,503.77,4,255.9221078708639,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,479.0,479.0,500.0,500.0,111.17,111.17,365.0,10.0,0.0,0.0,0.0,503.77,503.77,19142039418.08,19.142,420.0,other,equity,data_raw,110000000,000000-00,50.25,-28.06,False
478,EW,Healthcare,-100.4,8.0,-0.2,-0.3,-0.1,-3.9,-4.6,-6.3,-25.6,-55.6,-80.7,-100.4,81.2,-115.6,1.7,0.0,-818.5054412161302,43.5,434.0,434.0,461.0,461.0,108.58,108.58,503.98,503.98,-69,450.70922464564853,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,434.0,434.0,461.0,461.0,108.58,108.58,324.0,0.0,0.0,25.0,0.0,503.98,503.98,49006338351.44,49.006,245.0,large,equity,data_raw,000000000,111100000,89.445,-4.85,False
479,SPCE,Aerospace & Defense,-174.7,4.2,1.5,30.8,46.4,84.0,77.6,66.1,-33.6,-94.0,-140.1,-174.7,360.7,-212.4,2.5,0.0,-4249.4575692683975,-62.4,583.0,583.0,571.0,571.0,107.29,107.29,504.14,504.14,-25,750.5424307316025,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,583.0,583.0,571.0,571.0,107.29,107.29,12.0,0.0,0.0,0.0,0.0,504.14,504.14,434740921.48,0.435,539.0,other,equity,data_raw,111110000,--1000000,8.9,-56.07,False
480,PTC,Technology,-108.6,0.0,-2.9,-13.6,-15.6,-23.2,-29.2,-41.2,-65.4,-76.3,-88.2,-108.6,82.2,-108.1,2.6,0.0,1039.3904114272432,35.3,457.0,457.0,481.0,481.0,99.87,99.87,504.47,504.47,-79,186.72536674713183,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,457.0,457.0,481.0,481.0,99.87,99.87,563.0,58.0,0.0,25.0,0.0,504.47,504.47,13130698356.13,13.131,468.0,other,equity,data_raw,000000000,101010100,206.82,-45.03,False
481,SWK,Industrials,-150.5,7.2,3.2,5.9,7.3,2.4,3.6,5.0,-28.0,-56.7,-92.6,-150.5,21.3,-163.3,2.4,0.0,-1767.855778189033,-6.6,536.0,536.0,544.0,544.0,106.11,106.11,504.51,504.51,8,3232.144221810967,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,536.0,536.0,544.0,544.0,106.11,106.11,166.0,0.0,0.0,0.0,0.0,504.51,504.51,12999194688.65,12.999,471.0,other,equity,data_raw,111110000,000000000,93.37,-10.44,False
482,ZS,Technology,-76.9,1.3,-0.6,-1.5,-12.4,-15.8,-30.4,-50.2,-69.2,-88.2,-93.5,-76.9,408.1,-98.5,2.0,0.0,3112.1728999196557,29.3,466.0,466.0,391.0,391.0,120.42,120.42,505.07,505.07,-35,-15.511104261114724,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,466.0,466.0,391.0,391.0,120.42,120.42,559.0,58.0,0.0,25.0,0.0,505.07,505.07,20944618368.9,20.945,401.0,other,equity,data_raw,000000000,---110000,336.99,-61.57,False
483,IQV,Healthcare,-114.5,9.4,-0.9,-1.3,6.0,-0.4,-12.4,-13.8,-46.0,-71.7,-91.6,-114.5,66.3,-132.9,2.2,0.0,-514.7702088422508,29.3,466.0,466.0,491.0,491.0,106.49,106.49,506.74,506.74,-47,213.48386460799554,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,466.0,466.0,491.0,491.0,106.49,106.49,359.0,18.0,0.0,0.0,0.0,506.74,506.74,30285675120.54,30.286,318.0,other,equity,data_raw,010000000,1111-0000,247.05,-26.55,False
484,WTW,Financials,-95.4,9.9,-1.6,-0.9,2.0,-9.9,-17.0,-25.0,-39.8,-51.0,-69.5,-95.4,22.9,-108.1,2.6,0.0,-217.4326967061061,49.8,421.0,421.0,450.0,450.0,101.62,101.62,507.57,507.57,42,1183.1124334375356,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,421.0,421.0,450.0,450.0,101.62,101.62,472.0,40.0,0.0,0.0,0.0,507.57,507.57,24804872398.05,24.805,363.0,other,equity,data_raw,010000000,110000100,352.79,-25.56,False
485,BIIB,Healthcare,-160.3,7.7,1.0,2.3,5.6,1.1,2.6,14.4,-27.0,-60.5,-95.4,-160.3,14.3,-174.2,2.0,0.0,-1731.8397778015087,-16.4,554.0,554.0,558.0,558.0,105.98,105.98,508.18,508.18,-16,1739.2619034102668,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,554.0,554.0,558.0,558.0,105.98,105.98,144.0,0.0,0.0,0.0,0.0,508.18,508.18,29534805706.4,29.535,324.0,other,equity,data_raw,111110000,0000-0000,205.97,-2.87,False
486,PPL,Utilities,-96.2,9.2,-1.1,-0.8,-1.3,-9.8,-9.1,-12.2,-17.3,-29.2,-49.3,-96.2,10.3,-106.4,2.0,0.0,-590.7478776161427,47.7,426.0,426.0,454.0,454.0,119.36,119.36,508.66,508.66,27,1562.3768164371643,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,426.0,426.0,454.0,454.0,119.36,119.36,414.0,14.0,0.0,0.0,0.0,508.66,508.66,26971759329.7,26.972,343.0,other,equity,data_raw,000000000,010000000,40.105,-10.61,False
487,AVB,Real Estate,-120.7,6.1,-2.7,-2.9,0.8,-0.6,-2.3,-9.5,-34.1,-54.1,-74.7,-120.7,8.8,-128.7,3.0,0.0,-954.5029594371708,23.2,480.0,480.0,502.0,502.0,117.83,117.83,508.68,508.68,4,3503.0396753831255,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,480.0,480.0,502.0,502.0,117.83,117.83,313.0,0.0,0.0,0.0,0.0,508.68,508.68,26534332891.89,26.534,346.0,other,equity,data_raw,010000000,010000000,192.63,-2.91,False
488,INTU,Application Software,-127.6,0.0,-1.3,-6.7,-25.9,-34.8,-45.8,-60.5,-86.8,-103.2,-118.9,-127.6,209.6,-127.2,2.1,0.0,4016.143814336232,16.3,494.0,494.0,515.0,515.0,91.28,91.28,509.68,509.68,-45,-222.4031286891859,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,494.0,494.0,515.0,515.0,91.28,91.28,580.0,58.0,0.0,25.0,0.0,509.68,509.68,75695897015.17,75.696,168.0,large,equity,data_raw,000000000,111111000,689.17,-59.85,False
489,FDS,Financial Data & Stock Exchanges,-143.3,9.4,-3.6,-7.5,-3.5,-2.5,-9.4,-26.8,-68.8,-91.3,-112.5,-143.3,60.9,-164.1,2.4,0.0,-276.2127172051702,0.5,525.0,525.0,537.0,537.0,92.59,92.59,511.34,511.34,-76,15.40461294788878,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,525.0,525.0,537.0,537.0,92.59,92.59,444.0,10.0,0.0,0.0,0.0,511.34,511.34,8785730720.73,8.786,515.0,other,equity,data_raw,000000000,111111000,306.1,-21.22,False
490,SUI-USD,Cryptocurrency,-94.8,5.9,0.3,-1.1,-23.5,16.9,-0.9,-54.1,,,,-94.8,287.9,-111.3,3.7,0.0,116.81849325009419,-68.9,584.0,584.0,448.0,448.0,81.67,81.67,511.97,511.97,-38,-1.4210854715202004e-14,NO_TREND,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,584.0,584.0,448.0,448.0,81.67,81.67,476.0,10.0,47.0,25.0,0.0,511.97,511.97,,,,crypto,crypto,,00100---0,--------0,0.0172,-98.25,False
491,T,Telecom Services,-64.0,22.7,1.5,1.1,-8.9,-17.3,-16.4,-21.7,-10.4,-8.2,-24.5,-64.0,30.9,-91.2,1.4,0.0,-80.65763016224098,79.9,329.0,329.0,358.0,358.0,111.68,111.68,512.48,512.48,-50,-3.121108463617844,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,329.0,329.0,358.0,358.0,111.68,111.68,499.0,58.0,0.0,25.0,0.0,512.48,512.48,163841829199.18,163.842,72.0,cap100,equity,data_raw,100000000,000000100,29.435,-19.89,False
492,TTD,Advertising Agencies,-102.5,0.1,0.0,-3.9,-19.1,-22.7,-36.1,-59.2,-103.3,-126.0,-147.4,-102.5,1126.9,-111.2,2.4,0.0,5000.0,29.1,469.0,469.0,464.0,464.0,114.5,114.5,514.0,514.0,-41,19.98334998315204,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,469.0,469.0,464.0,464.0,114.5,114.5,577.0,58.0,0.0,25.0,0.0,514.0,514.0,8232555126.16,8.233,519.0,other,equity,data_raw,000000000,-11100100,56.39,-65.81,False
493,IFF,Specialty Chemicals,-156.5,6.7,2.8,6.1,7.1,-1.2,1.7,0.7,-30.9,-64.2,-97.2,-156.5,12.2,-168.0,2.3,0.0,-1870.5397274548254,-12.7,545.0,545.0,552.0,552.0,106.94,106.94,514.34,514.34,28,3129.4602725451746,EARLY_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,545.0,545.0,552.0,552.0,106.94,106.94,211.0,0.0,0.0,-2.0,0.0,514.34,514.34,19982601974.67,19.983,412.0,other,equity,data_raw,110110000,000000000,84.45,-7.32,False
494,PCG,Utilities,-144.7,6.3,-1.1,-1.9,3.2,-7.7,-4.9,-5.3,-36.2,-41.8,-58.7,-144.7,11.7,-156.3,2.4,0.0,-1465.3506431678122,-0.9,527.0,527.0,539.0,539.0,94.44,94.44,515.64,515.64,-46,1695.0661972000255,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,527.0,527.0,539.0,539.0,94.44,94.44,329.0,4.0,0.0,0.0,0.0,515.64,515.64,37327710819.76,37.328,284.0,large,equity,data_raw,010000000,000011100,19.16,-11.53,False
495,GDDY,Technology,-132.2,0.0,-2.4,-10.9,-16.1,-18.2,-28.9,-46.6,-71.8,-80.4,-101.4,-132.2,129.1,-131.7,2.4,0.0,922.7658491791574,11.7,506.0,506.0,524.0,524.0,91.44,91.44,517.59,517.59,-51,-147.39540082084272,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,506.0,506.0,524.0,524.0,91.44,91.44,561.0,58.0,0.0,25.0,0.0,517.59,517.59,10094926452.42,10.095,506.0,other,equity,data_raw,000000000,110001100,139.44,-45.32,False
496,HRL,Packaged Foods,-153.1,9.8,1.4,3.4,9.8,1.5,-1.1,-10.7,-48.2,-77.4,-106.3,-153.1,42.7,-173.8,2.1,0.0,-966.5747244360634,-9.3,540.0,540.0,547.0,547.0,102.13,102.13,518.03,518.03,-6,941.036037960991,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,540.0,540.0,547.0,547.0,102.13,102.13,252.0,10.0,0.0,0.0,0.0,518.03,518.03,13620295235.25,13.62,462.0,other,equity,data_raw,111000000,111000000,26.18,-5.46,False
497,449170.KS,KOFR Rate,-40.8,5.7,-1.3,-0.5,-0.2,-5.1,-6.0,-10.2,-32.4,,,-40.8,11.6,-93.8,2.8,0.0,-804.8709713153087,5.5,519.0,519.0,304.0,304.0,116.04,116.04,521.39,521.39,0,0.0,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,519.0,519.0,304.0,304.0,116.04,116.04,362.0,14.0,26.0,0.0,0.0,521.39,521.39,21700000000.0,21.7,,etf,etf,data_raw,000000--0,-------00,111105.0,0.0,True
498,ALGN,Medical Devices,-154.9,3.7,1.1,5.2,1.5,-5.5,-0.6,0.4,-49.9,-85.2,-116.7,-154.9,236.6,-169.2,2.6,0.0,-2880.654512088119,-11.1,544.0,544.0,550.0,550.0,100.92,100.92,523.62,523.62,43,2119.345487911881,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,544.0,544.0,550.0,550.0,100.92,100.92,272.0,4.0,0.0,-2.0,0.0,523.62,523.62,12521713062.41,12.522,479.0,other,equity,data_raw,110010000,111100000,200.25,-12.69,False
499,IT,Technology,-158.1,3.0,-3.0,-9.3,-7.5,-11.1,-24.7,-44.5,-90.2,-110.0,-122.2,-158.1,136.5,-166.8,3.0,0.0,1261.818302578339,-14.3,547.0,547.0,554.0,554.0,88.74,88.74,525.04,525.04,-92,195.94083801272654,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,547.0,547.0,554.0,554.0,88.74,88.74,535.0,58.0,0.0,25.0,0.0,525.04,525.04,9920261270.54,9.92,507.0,other,equity,data_raw,000000000,100111100,261.84,-43.41,False
500,AWK,Utilities,-115.9,5.4,-0.1,-0.0,0.8,-8.7,-9.6,-16.9,-38.6,-64.0,-88.5,-115.9,64.8,-125.7,2.4,0.0,-1139.8408887520134,28.0,472.0,472.0,493.0,493.0,107.0,107.0,526.35,526.35,5,1849.2776020182052,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,472.0,472.0,493.0,493.0,107.0,107.0,423.0,14.0,0.0,0.0,0.0,526.35,526.35,24665882130.75,24.666,368.0,other,equity,data_raw,010000000,-11100000,145.64,-13.27,False
501,ARE,Real Estate,-186.0,5.4,0.7,2.9,18.2,9.0,2.7,-17.6,-67.6,-100.8,-133.1,-186.0,27.8,-197.6,2.4,0.0,-2106.8023999118195,-42.1,576.0,576.0,579.0,579.0,96.17,96.17,526.97,526.97,-15,2893.1976000881805,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,576.0,576.0,579.0,579.0,96.17,96.17,194.0,10.0,0.0,0.0,0.0,526.97,526.97,9265907932.5,9.266,509.0,other,equity,data_raw,111100000,111000000,85.37,-37.72,False
502,SWKS,Technology,-153.1,6.1,-0.5,-1.2,0.8,10.0,10.3,-1.9,-44.1,-74.7,-104.5,-153.1,67.4,-166.8,2.0,0.0,-1610.854767460929,-9.3,540.0,540.0,547.0,547.0,106.13,106.13,527.03,527.03,-103,-372.0691776916981,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,540.0,540.0,547.0,547.0,106.13,106.13,148.0,0.0,0.0,25.0,0.0,527.03,527.03,11125529266.71,11.126,494.0,other,equity,data_raw,011100000,001100000,90.9,-18.62,False
503,KHC,Packaged Foods,-152.6,7.4,3.5,7.2,5.3,-0.6,-4.1,-10.7,-41.1,-63.9,-83.1,-152.6,10.3,-165.0,2.8,0.0,-1576.686358790674,-8.7,539.0,539.0,546.0,546.0,102.6,102.6,530.15,530.15,36,3423.3136412093263,EARLY_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,539.0,539.0,546.0,546.0,102.6,102.6,310.0,10.0,0.0,-2.0,0.0,530.15,530.15,28921115867.08,28.921,329.0,other,equity,data_raw,110000000,000011000,26.24,-7.05,False
504,BAX,Healthcare,-193.2,4.8,1.0,5.7,15.5,8.5,4.0,-11.9,-60.9,-96.7,-133.9,-193.2,45.4,-205.0,3.0,0.0,-2925.436906617312,-49.4,579.0,579.0,581.0,581.0,100.05,100.05,530.75,530.75,13,2074.563093382688,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,579.0,579.0,581.0,581.0,100.05,100.05,171.0,10.0,0.0,0.0,0.0,530.75,530.75,10773543822.11,10.774,499.0,other,equity,data_raw,111100000,110000000,24.27,-14.05,False
505,BKNG,Travel Services,-234.6,2.5,-0.1,-1.4,-3.3,-54.7,-76.0,-93.3,-126.8,-149.0,-177.5,-234.6,73.4,-240.0,1.6,0.0,1056.0708603577311,-90.7,585.0,585.0,585.0,585.0,71.15,71.15,531.15,531.15,-49,-1713.3491549473854,STRONG_DOWN,LOWER,NEUTRAL,S5_TRASH,,,,,585.0,585.0,585.0,585.0,71.15,71.15,583.0,58.0,0.0,25.0,0.0,531.15,531.15,127808451125.63,127.808,94.0,cap100,equity,data_raw,000000000,000001110,5624.8901,-97.07,False
506,AVY,Packaging & Containers,-104.5,5.9,1.6,2.3,-0.1,-11.8,-14.8,-18.6,-48.9,-69.5,-83.8,-104.5,74.5,-115.3,2.1,0.0,-569.695132224698,39.3,444.0,444.0,471.0,471.0,104.79,104.79,531.49,531.49,31,2709.040928681431,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,444.0,444.0,471.0,471.0,104.79,104.79,456.0,40.0,0.0,-2.0,0.0,531.49,531.49,12181093811.25,12.181,483.0,other,equity,data_raw,100000000,01011-000,199.54,-20.19,False
507,BALL,Packaging Materials,-129.6,6.2,3.1,6.4,-1.2,-11.1,-6.5,-7.4,-34.7,-62.5,-94.9,-129.6,78.1,-143.0,2.1,0.0,-1552.0398551388914,14.2,499.0,499.0,519.0,519.0,113.55,113.55,531.8,531.8,45,3447.9601448611083,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,499.0,499.0,519.0,519.0,113.55,113.55,392.0,4.0,0.0,-2.0,0.0,531.8,531.8,15170726074.9,15.171,453.0,other,equity,data_raw,100000000,111000000,68.29,-16.56,False
508,TECH,Healthcare,-128.5,7.1,1.2,3.9,2.5,-5.6,-12.0,-14.6,-51.5,-83.1,-106.3,-128.5,167.5,-157.7,2.3,0.0,-974.5647288215206,15.4,497.0,497.0,517.0,517.0,99.26,99.26,533.71,533.71,22,967.441017778617,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,497.0,497.0,517.0,517.0,99.26,99.26,406.0,22.0,0.0,0.0,0.0,533.71,533.71,8454712554.0,8.455,517.0,other,equity,data_raw,110000000,111110000,72.16,-25.17,False
509,HAS,Leisure,-106.7,11.3,-0.5,-0.5,-6.2,-13.3,-11.0,-7.1,-1.0,-24.2,-53.4,-106.7,23.8,-122.8,1.7,0.0,-721.6877506043493,37.1,452.0,452.0,477.0,477.0,124.19,124.19,534.29,534.29,-12,373.15423576821877,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,452.0,452.0,477.0,477.0,124.19,124.19,436.0,20.0,0.0,-2.0,0.0,534.29,534.29,11871069274.7,11.871,485.0,other,equity,data_raw,000000000,000000000,106.98,-21.57,False
510,ICE,Financial Data & Stock Exchanges,-79.2,5.4,-2.8,-1.8,-7.0,-15.3,-18.6,-26.1,-37.9,-46.4,-62.5,-79.2,26.5,-84.8,2.0,0.0,-103.87065681118798,64.7,374.0,374.0,401.0,401.0,110.66,110.66,535.06,535.06,-12,576.229343188812,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,374.0,374.0,401.0,401.0,110.66,110.66,508.0,58.0,0.0,25.0,0.0,535.06,535.06,79471470232.03,79.471,154.0,large,equity,data_raw,000000000,111000000,176.05,-20.18,False
511,TEAM,Unknown,-155.2,0.5,0.5,9.8,-13.1,-33.7,-46.0,-64.7,-96.8,-120.0,-146.3,-155.2,620.0,-158.3,2.5,0.0,1720.207134899571,-18.2,556.0,556.0,551.0,551.0,119.51,119.51,536.26,536.26,-23,0.0,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,556.0,556.0,551.0,551.0,119.51,119.51,579.0,58.0,0.0,-2.0,0.0,536.26,536.26,11740436040.58,11.74,487.0,other,equity,data_raw,100000000,111100000,184.0,-62.38,False
512,ADA-USD,Cryptocurrency,-95.9,0.2,0.2,8.3,-28.7,-37.0,-45.7,-66.9,-95.2,-121.9,-93.8,-95.9,3485.6,-119.2,1.8,0.0,5000.0,13.9,501.0,501.0,452.0,452.0,133.8,133.8,539.5,539.5,-46,0.0,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,501.0,501.0,452.0,452.0,133.8,133.8,581.0,58.0,0.0,25.0,0.0,539.5,539.5,6159979625.75,6.16,,crypto,crypto,data_raw,100000000,--0110000,0.88,-80.68,False
513,ES,Utilities,-115.1,5.9,-2.4,-3.1,-0.3,-7.9,-6.7,-9.0,-20.8,-47.8,-76.8,-115.1,49.7,-124.9,1.7,0.0,-1260.8764255808494,28.8,470.0,470.0,492.0,492.0,111.54,111.54,540.09,540.09,-21,2325.171106666686,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,470.0,470.0,492.0,492.0,111.54,111.54,377.0,4.0,0.0,25.0,0.0,540.09,540.09,25832937835.41,25.833,354.0,other,equity,data_raw,000000000,111000000,76.41,-10.1,False
514,KMB,Household & Personal Products,-135.6,8.2,1.5,2.5,4.0,-4.2,-5.9,-18.5,-43.6,-62.0,-88.4,-135.6,20.6,-149.0,2.7,0.0,-916.8358966329104,8.2,510.0,510.0,529.0,529.0,118.54,118.54,542.04,542.04,43,4083.1641033670894,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,510.0,510.0,529.0,529.0,118.54,118.54,382.0,10.0,0.0,0.0,0.0,542.04,542.04,33954179421.43,33.954,302.0,other,equity,data_raw,110000000,000000000,123.38,-17.09,False
