Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,5d,1m,3m,6m,1y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Average_Rank,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source,Interval_Dice,Alpha_Dice,High_52W,Pct_From_52W_High,At_52W_High
487,INTU,Application Software,-132.0,0.0,0.0,-2.7,-28.5,-37.3,-48.0,-62.4,-88.8,-105.5,-121.7,-132.0,209.6,-131.7,2.1,0.0,4266.808333333333,13.0,507.0,507.0,529.0,529.0,91.3,91.3,518.4,518.4,1,203.81091249937845,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,507.0,507.0,529.0,529.0,91.3,91.3,593.0,58.0,0.0,25.0,0.0,518.4,518.4,73603332287.02,73.603,172.0,large,equity,data_raw,000000000,111111000,689.17,-60.96,False
488,GDDY,Technology,-131.9,0.9,0.8,-0.1,-15.5,-17.6,-28.4,-46.3,-71.7,-80.2,-101.2,-131.9,129.1,-133.8,2.5,0.0,1047.5532006462756,13.1,506.0,506.0,528.0,528.0,91.44,91.44,518.49,518.49,6,98.19529547067145,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,506.0,506.0,528.0,528.0,91.44,91.44,561.0,58.0,0.0,25.0,0.0,518.49,518.49,10077713535.99,10.078,504.0,other,equity,data_raw,000000000,110001100,137.927,-44.82,False
489,PEP,Soft Drinks & Non-alcoholic Beverages,-102.2,7.6,-1.9,-1.8,-2.3,-11.3,-10.4,-9.0,-33.3,-52.0,-69.7,-102.2,21.3,-111.9,2.4,0.0,-735.6706114672533,42.8,440.0,440.0,470.0,470.0,115.67,115.67,520.32,520.32,-19,-118.95354844885082,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,440.0,440.0,470.0,470.0,115.67,115.67,415.0,20.0,0.0,0.0,0.0,520.32,520.32,193520720715.59,193.521,64.0,cap100,equity,data_raw,000000000,01-010000,171.48,-17.43,False
490,TECH,Healthcare,-127.5,7.4,0.7,1.9,3.8,-4.3,-10.7,-13.4,-50.6,-82.5,-105.7,-127.5,167.5,-157.7,2.2,0.0,-907.5500773494701,17.5,496.0,496.0,520.0,520.0,99.24,99.24,522.14,522.14,23,106.290881627055,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,496.0,496.0,520.0,520.0,99.24,99.24,370.0,18.0,0.0,0.0,0.0,522.14,522.14,8611281305.0,8.611,516.0,other,equity,data_raw,110000000,111110000,72.16,-23.78,False
491,HRL,Packaged Foods,-154.7,9.1,-0.6,-1.6,8.8,0.5,-2.1,-11.7,-49.2,-78.5,-107.6,-154.7,42.7,-173.8,2.1,0.0,-973.8266511455442,-9.7,549.0,549.0,557.0,557.0,106.14,106.14,524.39,524.39,-8,-11.182131182011858,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,549.0,549.0,557.0,557.0,106.14,106.14,248.0,10.0,0.0,0.0,0.0,524.39,524.39,13389162910.48,13.389,463.0,other,equity,data_raw,011000000,111000000,26.18,-7.07,False
492,T,Telecom Services,-69.5,18.2,-7.1,-4.8,-11.6,-19.9,-19.1,-24.4,-14.1,-12.5,-29.3,-69.5,30.9,-91.2,1.4,0.0,-84.68064467602255,75.5,345.0,345.0,376.0,376.0,111.75,111.75,524.6,524.6,-28,-10.65933844957975,STRONG_DOWN,LOWER,NEUTRAL,S5_TRASH,,,,,345.0,345.0,376.0,376.0,111.75,111.75,520.0,58.0,0.0,25.0,0.0,524.6,524.6,155920727168.21,155.921,77.0,cap100,equity,data_raw,000000000,000000100,29.435,-23.76,False
493,TTD,Advertising Agencies,-109.8,0.0,-0.1,-5.7,-23.7,-27.4,-40.1,-62.1,-105.1,-127.7,-149.6,-109.8,1126.9,-117.3,2.4,0.0,4985.015774639595,21.6,491.0,491.0,482.0,482.0,114.63,114.63,526.33,526.33,-1,-14.984225360404707,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,491.0,491.0,482.0,482.0,114.63,114.63,589.0,58.0,0.0,25.0,0.0,526.33,526.33,7754315067.97,7.754,521.0,other,equity,data_raw,000000000,-11100100,55.11,-67.05,False
494,AVY,Packaging & Containers,-105.0,5.7,0.3,0.3,-0.0,-11.8,-14.9,-18.6,-49.1,-69.8,-84.2,-105.0,74.5,-115.3,2.1,0.0,-566.1167316932666,40.0,444.0,444.0,474.0,474.0,98.79,98.79,526.59,526.59,30,42.70114278942788,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,444.0,444.0,474.0,474.0,98.79,98.79,448.0,40.0,0.0,0.0,0.0,526.59,526.59,12204041160.18,12.204,477.0,other,equity,data_raw,100000000,01011-000,199.54,-20.04,False
495,WTW,Financials,-96.7,8.9,-1.0,-0.9,1.0,-10.8,-17.8,-25.7,-40.7,-52.0,-70.5,-96.7,22.9,-108.1,2.6,0.0,-247.6105465581033,48.3,421.0,421.0,451.0,451.0,101.63,101.63,527.13,527.13,-11,-36.646791105673486,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,421.0,421.0,451.0,451.0,101.63,101.63,467.0,58.0,0.0,0.0,0.0,527.13,527.13,24559307083.99,24.559,361.0,other,equity,data_raw,010000000,110000100,345.14,-24.66,False
496,VRSK,Industrials,-117.1,9.1,-3.2,-4.5,-4.2,-12.2,-19.2,-33.9,-63.3,-75.8,-96.0,-117.1,50.5,-133.4,2.8,0.0,-24.719995994771153,27.9,477.0,477.0,502.0,502.0,95.23,95.23,529.93,529.93,-31,-9.219995994771153,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,477.0,477.0,502.0,502.0,95.23,95.23,507.0,58.0,0.0,0.0,0.0,529.93,529.93,22974680443.69,22.975,380.0,other,equity,data_raw,000000000,111100100,248.22,-29.36,False
497,AWK,Utilities,-116.0,5.4,-0.3,-0.6,1.1,-8.4,-9.4,-16.7,-38.5,-64.0,-88.6,-116.0,64.8,-125.7,2.4,0.0,-1140.264744152734,29.0,474.0,474.0,499.0,499.0,111.01,111.01,530.66,530.66,1,-50.84409058740857,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,474.0,474.0,499.0,499.0,111.01,111.01,417.0,14.0,0.0,0.0,0.0,530.66,530.66,24490130853.75,24.49,363.0,other,equity,data_raw,010000000,-11100000,145.64,-13.89,False
498,GPC,Auto Parts,-121.2,8.3,1.5,2.4,4.8,-5.4,-14.3,-22.6,-47.3,-67.9,-80.5,-121.2,56.8,-136.8,1.9,0.0,-708.0209822743907,23.8,488.0,488.0,513.0,513.0,102.92,102.92,531.52,531.52,31,222.37425439229673,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,488.0,488.0,513.0,513.0,102.92,102.92,428.0,22.0,0.0,0.0,0.0,531.52,531.52,14604717093.4,14.605,455.0,other,equity,data_raw,110000000,000011000,151.57,-29.99,False
499,RVTY,Healthcare,-135.1,4.4,-0.8,-1.8,4.8,-0.1,-5.4,-7.6,-41.3,-74.7,-99.4,-135.1,69.5,-147.1,2.0,0.0,-1872.7088996060165,9.9,512.0,512.0,533.0,533.0,103.23,103.23,531.93,531.93,-27,-278.5088996060165,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,512.0,512.0,533.0,533.0,103.23,103.23,266.0,0.0,0.0,25.0,0.0,531.93,531.93,10912776960.81,10.913,492.0,other,equity,data_raw,010000000,111110000,118.3,-17.31,False
500,PCG,Utilities,-148.0,4.4,-1.7,-2.9,0.6,-10.2,-7.5,-8.1,-38.9,-45.0,-62.3,-148.0,11.7,-156.3,2.4,0.0,-2176.9497396836214,-3.0,538.0,538.0,550.0,550.0,94.45,94.45,531.95,531.95,-5,-653.3883444696464,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,538.0,538.0,550.0,550.0,94.45,94.45,384.0,4.0,0.0,0.0,0.0,531.95,531.95,36204575704.43,36.205,293.0,large,equity,data_raw,010000000,000011100,19.16,-14.2,False
501,RMD,Healthcare,-94.8,3.7,-2.8,-4.3,-4.9,-18.6,-24.9,-34.4,-48.6,-72.4,-91.3,-94.8,134.7,-103.2,1.9,0.0,-121.8163463263709,50.2,415.0,415.0,445.0,445.0,108.71,108.71,534.91,534.91,-10,-53.797736161570114,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,415.0,415.0,445.0,445.0,108.71,108.71,535.0,58.0,0.0,0.0,0.0,534.91,534.91,27022552801.47,27.023,341.0,other,equity,data_raw,000000000,111100000,284.05,-34.42,False
502,CL=F,Index,-116.7,26.6,-5.4,-10.7,-22.6,-19.7,-4.4,-1.6,-32.7,-59.4,-67.5,-116.7,92.6,-192.0,1.3,0.0,-189.41014418385666,28.3,476.0,476.0,501.0,501.0,120.66,120.66,535.41,535.41,-49,-46.090374830987145,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,476.0,476.0,501.0,501.0,120.66,120.66,449.0,4.0,0.0,25.0,0.0,535.41,535.41,,,,index,index,,000000000,000010000,119.48,-37.04,False
503,VICI,Real Estate,-75.0,4.0,-4.6,-4.4,-3.6,-9.7,-10.5,-19.7,-39.7,-56.3,-67.7,-75.0,40.0,-93.9,2.4,0.0,-700.5410263550639,33.3,460.0,460.0,389.0,389.0,114.34,114.34,537.89,537.89,-58,-340.26311898576245,EARLY_UP,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,460.0,460.0,389.0,389.0,114.34,114.34,441.0,22.0,0.0,25.0,0.0,537.89,537.89,29320723999.1,29.321,324.0,other,equity,data_raw,000000000,--001-000,31.69,-14.07,False
504,IT,Technology,-168.0,0.0,-2.5,-9.8,-17.4,-21.2,-33.6,-51.8,-95.5,-115.6,-129.7,-168.0,136.5,-167.5,3.1,0.0,4054.1052472187935,-23.0,571.0,571.0,576.0,576.0,88.8,88.8,538.65,538.65,-3,2523.1910532628344,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,571.0,571.0,576.0,576.0,88.8,88.8,574.0,58.0,0.0,25.0,0.0,538.65,538.65,8943433455.21,8.943,513.0,other,equity,data_raw,000000000,100111100,261.1,-48.84,False
505,BXP,Real Estate,-155.3,6.6,-2.4,-4.8,6.1,6.1,-2.9,-12.7,-30.8,-58.5,-91.8,-155.3,7.4,-166.1,2.3,0.0,-1470.771790450363,-10.3,550.0,550.0,559.0,559.0,117.38,117.38,538.78,538.78,-27,-256.9758483675232,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,550.0,550.0,559.0,559.0,117.38,117.38,234.0,10.0,0.0,0.0,0.0,538.78,538.78,10056644495.47,10.057,505.0,other,equity,data_raw,011000000,000000000,74.96,-15.88,False
506,DX-Y.NYB,Index,-143.1,4.6,0.3,0.5,1.3,-3.8,-4.8,-9.6,-38.6,-59.5,-86.5,-143.1,13.7,-150.2,2.8,0.0,-2097.6232154783825,1.9,534.0,534.0,547.0,547.0,118.42,118.42,540.67,540.67,26,43.268306489097085,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,534.0,534.0,547.0,547.0,118.42,118.42,325.0,0.0,0.0,0.0,0.0,540.67,540.67,,,,index,index,,110000000,000000000,100.64,-0.37,True
507,IFF,Specialty Chemicals,-159.3,5.1,-1.3,-2.8,4.6,-3.6,-0.9,-1.9,-33.5,-66.7,-99.8,-159.3,12.2,-168.0,2.3,0.0,-2140.1324041606267,-14.3,555.0,555.0,563.0,563.0,122.96,122.96,540.76,540.76,-14,-240.79004288988267,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,555.0,555.0,563.0,563.0,122.96,122.96,235.0,0.0,0.0,0.0,0.0,540.76,540.76,19415829900.77,19.416,414.0,other,equity,data_raw,010000000,000000000,84.45,-9.95,False
508,TEAM,Unknown,-155.2,0.5,0.5,9.8,-13.1,-33.7,-46.0,-64.7,-96.8,-120.0,-146.3,-155.2,620.0,-158.3,2.5,0.0,1720.207134899571,-18.2,561.0,561.0,558.0,558.0,119.51,119.51,542.01,542.01,4,0.0,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,561.0,561.0,558.0,558.0,119.51,119.51,591.0,58.0,0.0,-2.0,0.0,542.01,542.01,11740436040.58,11.74,486.0,other,equity,data_raw,100000000,111100000,184.0,-62.38,False
509,ALGN,Medical Devices,-157.6,3.0,-0.1,-0.7,-0.7,-7.7,-2.8,-2.0,-52.0,-87.2,-118.8,-157.6,236.6,-169.2,2.5,0.0,-3421.371602718178,-12.6,552.0,552.0,560.0,560.0,111.93,111.93,546.18,546.18,6,-62.63588915678338,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,552.0,552.0,560.0,560.0,111.93,111.93,303.0,4.0,0.0,0.0,0.0,546.18,546.18,12427893490.89,12.428,474.0,other,equity,data_raw,000000000,111100000,200.25,-13.34,False
510,ADA-USD,Cryptocurrency,-100.1,0.1,-0.1,-2.6,-31.2,-39.4,-47.9,-68.7,-97.0,-123.7,-97.3,-100.1,3485.6,-119.2,1.9,0.0,4985.023261133894,10.6,510.0,510.0,464.0,464.0,133.85,133.85,547.25,547.25,4,-14.976738866105734,STRONG_DOWN,LOWER,NEUTRAL,S5_TRASH,,,,,510.0,510.0,464.0,464.0,133.85,133.85,594.0,58.0,0.0,25.0,0.0,547.25,547.25,6019762041.07,6.02,,crypto,crypto,data_raw,000000000,--0110000,0.8391,-80.28,False
511,AMT,Telecommunications Infrastructure,-113.2,5.4,-2.1,-3.2,-2.1,-5.8,-5.3,-14.7,-35.9,-61.3,-88.1,-113.2,77.9,-123.7,2.2,0.0,-1031.6456794629162,31.8,467.0,467.0,494.0,494.0,111.79,111.79,548.69,548.69,-37,-355.5404190903905,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,467.0,467.0,494.0,494.0,111.79,111.79,393.0,14.0,0.0,25.0,0.0,548.69,548.69,84368574159.06,84.369,144.0,large,equity,data_raw,000000000,111000000,196.08,-7.64,False
512,MTCH,Internet Content & Information,-120.5,3.6,0.2,-1.7,2.8,0.1,-3.5,-6.5,-33.4,-70.8,-105.7,-120.5,469.7,-142.4,1.9,0.0,-2828.609011303949,-8.0,548.0,548.0,512.0,512.0,113.76,113.76,549.31,549.31,10,-38.56960218584982,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,548.0,548.0,512.0,512.0,113.76,113.76,253.0,0.0,0.0,25.0,0.0,549.31,549.31,6918846692.73,6.919,527.0,other,equity,data_raw,011000000,111100000,39.2,-24.13,False
513,INVH,Real Estate,-109.2,3.1,-3.1,-3.9,-1.4,-0.3,-1.9,-11.6,-43.5,-67.0,-87.8,-109.2,20.8,-125.9,3.1,0.0,-1958.9887346805083,14.1,505.0,505.0,481.0,481.0,116.03,116.03,549.43,549.43,-62,-1015.7340565716579,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,505.0,505.0,481.0,481.0,116.03,116.03,305.0,10.0,0.0,25.0,0.0,549.43,549.43,16924255190.47,16.924,435.0,other,equity,data_raw,000000000,--1100000,30.115,-5.4,False
514,KMB,Household & Personal Products,-136.8,7.5,-0.4,-0.7,3.5,-4.8,-6.4,-19.0,-44.3,-62.8,-89.3,-136.8,20.6,-149.0,2.7,0.0,-937.7030969035052,8.2,518.0,518.0,537.0,537.0,122.54,122.54,550.09,550.09,2,-4.737166748335426,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,518.0,518.0,537.0,537.0,122.54,122.54,391.0,10.0,0.0,0.0,0.0,550.09,550.09,33681988429.99,33.682,303.0,other,equity,data_raw,010000000,000000000,123.09,-17.56,False
515,XYL,Industrials,-97.4,5.7,0.3,0.3,-1.4,-12.0,-18.8,-27.4,-45.2,-58.4,-73.5,-97.4,41.6,-105.3,1.9,0.0,-417.4253449299247,47.6,424.0,424.0,454.0,454.0,115.45,115.45,552.35,552.35,12,2.3950802517488228,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,424.0,424.0,454.0,454.0,115.45,115.45,482.0,58.0,0.0,0.0,0.0,552.35,552.35,26215215560.58,26.215,347.0,other,equity,data_raw,100000000,100010000,154.27,-28.51,False
516,SWKS,Technology,-158.4,3.8,-2.3,-6.1,-4.3,4.3,4.5,-7.5,-49.0,-79.3,-109.1,-158.4,67.4,-166.8,2.0,0.0,-2583.0933773764837,-13.4,554.0,554.0,562.0,562.0,112.19,112.19,554.24,554.24,-17,-962.5426119577107,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,554.0,554.0,562.0,562.0,112.19,112.19,225.0,0.0,0.0,25.0,0.0,554.24,554.24,10435165299.84,10.435,498.0,other,equity,data_raw,001100000,001100000,90.9,-23.67,False
517,SPCE,Aerospace & Defense,-187.8,1.9,-0.8,-11.3,-0.6,23.4,18.7,9.3,-66.9,-115.1,-155.8,-187.8,360.7,-212.4,2.5,0.0,-4618.874845601046,-74.3,596.0,596.0,588.0,588.0,115.29,115.29,556.49,556.49,6,263.5982791965216,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,596.0,596.0,588.0,588.0,115.29,115.29,88.0,0.0,0.0,25.0,0.0,556.49,556.49,434740921.48,0.435,544.0,other,equity,data_raw,001110000,--1000000,8.9,-56.07,False
518,NCLH,Travel Services,-165.0,9.9,0.9,2.1,7.3,-6.0,-9.0,-17.5,-35.2,-51.6,-87.9,-165.0,12.0,-183.9,1.8,0.0,-1095.6942111835508,-20.0,563.0,563.0,568.0,568.0,106.29,106.29,557.04,557.04,27,124.7879709451829,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,563.0,563.0,568.0,568.0,106.29,106.29,388.0,14.0,0.0,0.0,0.0,557.04,557.04,9104154041.17,9.104,512.0,other,equity,data_raw,110000000,000000100,25.13,-21.09,False
519,DHR,Life Sciences Tools & Services,-99.1,5.4,-0.7,-1.2,-0.1,-10.9,-18.6,-23.4,-54.7,-78.9,-95.6,-99.1,142.7,-112.6,2.1,0.0,-237.6909594012444,45.9,431.0,431.0,461.0,461.0,104.95,104.95,559.0,559.0,-34,-50.925303771086305,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,431.0,431.0,461.0,461.0,104.95,104.95,466.0,58.0,0.0,25.0,0.0,559.0,559.0,125813302767.62,125.813,97.0,cap100,equity,data_raw,000000000,111110000,242.8,-26.79,False
520,TMO,Life Sciences Tools & Services,-90.6,3.9,-1.1,-1.6,-4.3,-11.9,-19.1,-19.1,-47.6,-71.2,-86.7,-90.6,112.5,-98.5,2.2,0.0,-532.4107080547329,54.4,404.0,404.0,434.0,434.0,104.7,104.7,559.65,559.65,-16,-127.36301223273648,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,404.0,404.0,434.0,434.0,104.7,104.7,469.0,58.0,0.0,25.0,0.0,559.65,559.65,171573915083.13,171.574,72.0,cap100,equity,data_raw,000000000,111110000,643.99,-28.31,False
521,SLDP,Unknown,-51.5,13.6,-2.4,-5.3,-18.3,-20.9,-31.8,-26.5,9.7,-49.6,,-51.5,174.4,-111.1,1.9,0.0,-309.1824496091775,7.7,520.0,520.0,332.0,332.0,81.78,81.78,560.18,560.18,0,0.0,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,520.0,520.0,332.0,332.0,81.78,81.78,548.0,58.0,11.0,25.0,0.0,560.18,560.18,629954326.87,0.63,543.0,other,equity,data_raw,0000010-0,------010,8.86,-68.4,False
522,LW,Packaged Foods,-121.8,11.6,3.8,6.5,-3.5,-5.0,-13.2,-18.6,-58.9,-73.9,-98.2,-121.8,59.8,-155.8,1.8,0.0,-1144.048830299262,-23.8,573.0,573.0,514.0,514.0,109.22,109.22,561.07,561.07,6,-234.20326708544792,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,573.0,573.0,514.0,514.0,109.22,109.22,432.0,18.0,0.0,-2.0,0.0,561.07,561.07,5777402962.49,5.777,534.0,other,equity,data_raw,100000000,-10001000,67.07,-37.98,False
523,KHC,Packaged Foods,-157.6,4.6,-2.4,-4.8,0.4,-5.5,-8.9,-15.5,-45.7,-68.6,-88.3,-157.6,10.3,-165.0,2.8,0.0,-2121.007670709634,-12.6,552.0,552.0,560.0,560.0,106.63,106.63,561.78,561.78,-14,-514.7207124252445,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,552.0,552.0,560.0,560.0,106.63,106.63,401.0,14.0,0.0,0.0,0.0,561.78,561.78,27510042106.28,27.51,334.0,other,equity,data_raw,010000000,000011000,25.95,-10.6,False
524,HAS,Leisure,-108.4,10.2,-0.3,-0.4,-7.0,-14.1,-11.8,-8.0,-2.1,-25.4,-54.7,-108.4,23.8,-122.8,1.7,0.0,-824.3327161685189,36.6,452.0,452.0,479.0,479.0,124.19,124.19,563.94,563.94,-13,-58.162764545461755,STRONG_DOWN,LOWER,NEUTRAL,S5_TRASH,,,,,452.0,452.0,479.0,479.0,124.19,124.19,437.0,20.0,0.0,25.0,0.0,563.94,563.94,11810228233.96,11.81,484.0,other,equity,data_raw,000000000,000000000,106.98,-21.98,False
525,FDS,Financial Data & Stock Exchanges,-148.0,7.3,-2.4,-5.3,-7.3,-6.6,-13.3,-30.3,-71.8,-94.4,-116.0,-148.0,60.9,-164.1,2.4,0.0,-415.6186193014053,-3.0,538.0,538.0,550.0,550.0,92.65,92.65,565.0,565.0,-15,-136.13261575500212,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,538.0,538.0,550.0,550.0,92.65,92.65,475.0,22.0,0.0,25.0,0.0,565.0,565.0,8317226405.28,8.317,519.0,other,equity,data_raw,000000000,111111000,306.1,-25.42,False
526,FOXA,Entertainment,-43.5,0.1,-45.3,-22.0,-21.3,-21.1,-27.2,-27.9,-14.0,-23.9,-39.9,-43.5,10.2,-76.8,1.4,0.0,-2646.265826146055,47.4,426.0,426.0,316.0,316.0,97.75,97.75,565.1,565.1,-306,-2612.954600682632,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,426.0,426.0,316.0,316.0,97.75,97.75,547.0,58.0,0.0,25.0,0.0,565.1,565.1,10237028661.81,10.237,503.0,other,equity,data_raw,000000000,----00010,76.39,-32.82,False
527,BAX,Healthcare,-197.1,3.3,-1.3,-7.0,8.8,1.9,-2.4,-17.8,-65.5,-100.7,-137.5,-197.1,45.4,-205.0,3.0,0.0,-4006.539605267567,-52.1,592.0,592.0,594.0,594.0,111.08,111.08,565.18,565.18,-21,-995.230956548532,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,592.0,592.0,594.0,594.0,111.08,111.08,278.0,10.0,0.0,0.0,0.0,565.18,565.18,10014333749.89,10.014,506.0,other,equity,data_raw,011000000,110000000,23.6,-17.84,False
528,ALLE,Industrials,-98.4,4.5,-2.9,-2.7,-2.2,-13.4,-19.5,-26.6,-34.6,-47.3,-68.3,-98.4,37.4,-104.4,1.8,0.0,-840.5173275394062,46.6,428.0,428.0,457.0,457.0,115.12,115.12,565.37,565.37,-10,-268.43099768266654,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,428.0,428.0,457.0,457.0,115.12,115.12,487.0,58.0,0.0,0.0,0.0,565.37,565.37,11187129755.57,11.187,490.0,other,equity,data_raw,000000000,110000000,183.11,-28.91,False
529,AVB,Real Estate,-125.0,3.0,-3.5,-3.9,-2.2,-3.8,-5.4,-12.7,-37.3,-57.5,-78.5,-125.0,8.8,-128.7,3.0,0.0,-2105.073996491435,20.0,494.0,494.0,519.0,519.0,119.87,119.87,567.57,567.57,-54,-1177.2544659066568,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,494.0,494.0,519.0,519.0,119.87,119.87,364.0,10.0,0.0,25.0,0.0,567.57,567.57,25484480447.2,25.484,355.0,other,equity,data_raw,000000000,010000000,190.89,-5.9,False
530,IBIT,Index,-42.4,4.6,0.6,1.0,-14.5,-14.5,-22.6,-39.3,,,,-42.4,35.4,-93.7,2.1,0.0,-1.119416190896494,-15.3,558.0,558.0,314.0,314.0,82.7,82.7,568.65,568.65,7,-5.497467768710145,STRONG_DOWN,LOWER,NEUTRAL,S5_TRASH,,,,,558.0,558.0,314.0,314.0,82.7,82.7,539.0,58.0,47.0,25.0,0.0,568.65,568.65,58118959104.0,58.119,,etf,etf,data_raw,10000---0,--------0,70.16,-48.18,False
531,EXE,Oil & Gas E&P,-37.2,2.3,1.1,-1.4,-9.1,-18.8,-24.3,-28.4,-38.5,-42.9,,-37.2,97.5,-67.0,2.3,0.0,-67.23305108685207,24.1,487.0,487.0,298.0,298.0,124.91,124.91,568.66,568.66,8,35.977245899831374,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,487.0,487.0,298.0,298.0,124.91,124.91,532.0,58.0,11.0,25.0,0.0,568.66,568.66,20922954914.52,20.923,398.0,other,equity,data_raw,0000000-0,------000,126.621,-30.93,False
532,ICE,Financial Data & Stock Exchanges,-85.5,0.0,-5.8,-4.1,-10.4,-18.7,-21.9,-29.3,-41.7,-50.7,-67.3,-85.5,26.5,-85.1,2.0,0.0,-606.8447625551212,59.5,388.0,388.0,419.0,419.0,110.71,110.71,569.61,569.61,-25,-506.37329055630875,STRONG_DOWN,LOWER,NEUTRAL,S5_TRASH,,,,,388.0,388.0,419.0,419.0,110.71,110.71,530.0,58.0,0.0,25.0,0.0,569.61,569.61,76112324631.08,76.112,161.0,large,equity,data_raw,000000000,111000000,176.05,-23.55,False
533,ARE,Real Estate,-191.0,3.1,-1.9,-7.4,9.8,0.8,-5.1,-24.4,-72.8,-105.3,-137.5,-191.0,27.8,-197.6,2.4,0.0,-3497.6602717576484,-46.0,590.0,590.0,592.0,592.0,107.21,107.21,569.76,569.76,-31,-1256.2469882361347,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,590.0,590.0,592.0,592.0,107.21,107.21,343.0,10.0,0.0,0.0,0.0,569.76,569.76,8575800951.25,8.576,517.0,other,equity,data_raw,011000000,111000000,78.54,-37.34,False
534,DLTR,Discount Stores,-137.9,10.8,-3.9,-6.6,3.7,-7.9,-11.8,-11.4,-32.0,-63.2,-87.7,-137.9,36.8,-158.6,1.4,0.0,-809.4186758814624,7.1,522.0,522.0,539.0,539.0,107.27,107.27,571.87,571.87,-71,-142.23287579491955,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,522.0,522.0,539.0,539.0,107.27,107.27,398.0,22.0,0.0,25.0,0.0,571.87,571.87,20449298612.84,20.449,399.0,other,equity,data_raw,010000000,000011000,142.4,-25.27,False
