Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,5d,1m,3m,6m,1y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Average_Rank,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source,Interval_Dice,Alpha_Dice,High_52W,Pct_From_52W_High,At_52W_High
444,0072R0.KS,Gold,-3.1,2.4,2.1,3.3,-4.9,-14.1,-14.4,-3.1,,,,-3.1,34.7,-29.0,1.8,0.0,0.0,9.4,515.0,515.0,222.0,222.0,81.13,81.13,479.73,479.73,-93,0.0,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,515.0,515.0,222.0,222.0,81.13,81.13,419.0,20.0,47.0,25.0,0.0,479.73,479.73,,,,,,,10000---0,--------0,18095.0,-23.46,False
445,BMY,Healthcare,-103.3,16.2,-4.7,-3.4,-2.6,-12.2,-7.3,1.4,-10.5,-36.6,-56.5,-103.3,16.3,-125.8,1.9,0.0,-415.004237249092,44.7,434.0,434.0,464.0,464.0,114.49,114.49,480.04,480.04,-9,20.908697134174986,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,434.0,434.0,464.0,464.0,114.49,114.49,351.0,4.0,0.0,0.0,0.0,480.04,480.04,,,,,,,000010000,010010000,62.89,-11.08,False
446,HPQ,Technology,-114.7,9.4,-2.9,-3.3,-1.8,7.2,4.9,-8.3,-47.0,-69.6,-82.1,-114.7,74.5,-133.6,2.6,0.0,-393.70174865630264,33.3,462.0,462.0,489.0,489.0,105.78,105.78,480.58,480.58,-104,-153.3051922661313,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,462.0,462.0,489.0,489.0,105.78,105.78,198.0,0.0,0.0,25.0,0.0,480.58,480.58,,,,,,,001100000,100110000,29.65,-18.08,False
447,LEN,Residential Construction,-103.4,4.1,-5.6,-7.1,-0.9,-10.5,-18.8,-29.5,-63.7,-72.1,-79.1,-103.4,109.4,-112.6,2.3,0.0,347.52749124939726,44.6,435.0,435.0,465.0,465.0,92.69,92.69,483.04,483.04,-89,-47.472950167758995,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,435.0,435.0,465.0,465.0,92.69,92.69,484.0,58.0,0.0,25.0,0.0,483.04,483.04,,,,,,,000000000,000111100,133.76,-32.88,False
448,TRI,Technology,-115.0,1.7,-1.0,-0.6,-15.0,-19.1,-29.7,-49.4,-80.3,-92.5,-104.3,-115.0,146.3,-118.9,2.2,0.0,3879.86461679233,33.0,463.0,463.0,490.0,490.0,79.22,79.22,483.17,483.17,-57,1778.185342911299,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,463.0,463.0,490.0,490.0,79.22,79.22,560.0,58.0,0.0,25.0,0.0,483.17,483.17,,,,,,,000000000,111111100,164.3,-50.61,False
449,PODD,Medical Devices,-110.0,2.0,-1.4,-2.7,-9.5,-27.9,-40.4,-54.5,-72.4,-98.8,-122.9,-110.0,280.5,-117.5,1.7,0.0,2282.5702152748486,38.0,449.0,449.0,479.0,479.0,106.39,106.39,483.54,483.54,-9,-1174.1243741643534,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,449.0,449.0,479.0,479.0,106.39,106.39,578.0,58.0,0.0,0.0,0.0,483.54,483.54,,,,,,,000000000,111110000,354.88,-58.38,False
450,DOW,Chemicals,-74.5,18.4,-3.9,-3.7,-11.8,-13.4,6.1,19.1,-27.8,-53.9,-71.5,-74.5,31.9,-138.5,2.8,0.0,-321.63359095518155,18.7,493.0,493.0,381.0,381.0,118.71,118.71,483.86,483.86,-79,-23.18687477064293,STRONG_DOWN,LOWER,NEUTRAL,S5_TRASH,,,,,493.0,493.0,381.0,381.0,118.71,118.71,222.0,4.0,0.0,25.0,0.0,483.86,483.86,,,,,,,000110000,----10000,42.74,-22.88,False
451,EW,Healthcare,-99.8,8.3,0.3,1.6,1.5,-2.4,-3.1,-4.7,-24.3,-54.9,-80.4,-99.8,81.2,-115.6,1.7,0.0,-798.5865417180725,48.2,427.0,427.0,458.0,458.0,102.55,102.55,484.65,484.65,-44,345.5134296277746,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,427.0,427.0,458.0,458.0,102.55,102.55,269.0,0.0,0.0,25.0,0.0,484.65,484.65,,,,,,,110000000,111100000,89.6,-1.14,False
452,MAA,Real Estate,-108.7,6.4,-3.3,-2.9,4.8,-0.2,-3.9,-11.5,-35.3,-62.2,-80.3,-108.7,56.2,-119.4,3.1,0.0,-769.9965732604647,39.3,442.0,442.0,472.0,472.0,109.74,109.74,485.09,485.09,-22,308.74000053386374,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,442.0,442.0,472.0,472.0,109.74,109.74,287.0,10.0,0.0,0.0,0.0,485.09,485.09,,,,,,,010000000,011100000,140.752,-3.06,False
453,EG,Insurance - Reinsurance,-99.5,7.1,-2.3,-1.3,-1.8,-5.1,-4.9,-10.4,-40.3,-50.5,-62.9,-99.5,38.9,-109.5,2.2,0.0,-589.8910931311362,48.5,425.0,425.0,456.0,456.0,108.34,108.34,486.49,486.49,69,4052.099413840096,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,425.0,425.0,456.0,456.0,108.34,108.34,354.0,14.0,0.0,0.0,0.0,486.49,486.49,,,,,,,000000000,000011000,368.29,-8.3,False
454,VEEV,Healthcare,-91.7,1.6,-0.5,-0.6,-10.6,-15.2,-24.0,-41.0,-61.6,-83.6,-110.8,-91.7,331.9,-98.0,2.0,0.0,932.239267359746,56.3,399.0,399.0,430.0,430.0,110.73,110.73,488.78,488.78,-104,548.1471521746746,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,399.0,399.0,430.0,430.0,110.73,110.73,542.0,58.0,0.0,25.0,0.0,488.78,488.78,,,,,,,000000000,111100000,308.36,-47.02,False
455,BR,Industrials,-113.0,1.4,-1.8,-2.4,-10.2,-19.2,-29.1,-42.3,-64.8,-76.0,-93.1,-113.0,60.8,-115.0,2.3,0.0,854.4124788698966,35.0,456.0,456.0,485.0,485.0,83.28,83.28,488.88,488.88,-54,576.4831049249715,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,456.0,456.0,485.0,485.0,83.28,83.28,552.0,58.0,0.0,25.0,0.0,488.88,488.88,,,,,,,000000000,111101100,237.98,-39.54,False
456,INCY,Healthcare,-121.2,6.6,-7.5,-9.2,2.1,-3.8,-6.5,1.0,5.0,-21.3,-56.8,-121.2,58.2,-133.2,1.8,0.0,-1486.1773013848747,26.8,479.0,479.0,505.0,505.0,105.6,105.6,490.15,490.15,-50,362.52320796201684,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,479.0,479.0,505.0,505.0,105.6,105.6,260.0,0.0,0.0,0.0,0.0,490.15,490.15,,,,,,,010011000,000010000,112.29,-11.17,False
457,CRL,Healthcare,-123.8,5.9,-1.9,-3.4,5.0,-1.2,-6.9,-5.3,-38.9,-72.8,-96.5,-123.8,203.0,-143.8,2.0,0.0,-1273.632759336044,24.2,483.0,483.0,509.0,509.0,103.61,103.61,490.46,490.46,-29,176.62418499922842,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,483.0,483.0,509.0,509.0,103.61,103.61,270.0,0.0,0.0,0.0,0.0,490.46,490.46,,,,,,,010000000,111110000,228.88,-19.26,False
458,IP,Packaging & Containers,-120.4,14.5,0.1,1.7,12.2,-1.2,-6.5,-18.1,-35.1,-52.4,-70.9,-120.4,26.9,-144.8,2.2,0.0,-307.1837640194046,27.6,476.0,476.0,503.0,503.0,111.19,111.19,490.49,490.49,23,280.7326296611804,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,476.0,476.0,503.0,503.0,111.19,111.19,314.0,10.0,0.0,0.0,0.0,490.49,490.49,,,,,,,110000000,000000-00,50.25,-28.06,False
459,PEP,Soft Drinks & Non-alcoholic Beverages,-100.8,8.7,-1.4,-0.0,-0.5,-9.7,-8.7,-7.2,-31.8,-50.7,-68.3,-100.8,21.3,-111.9,2.4,0.0,-657.8713994629811,47.2,429.0,429.0,460.0,460.0,115.65,115.65,490.7,490.7,77,4342.128600537018,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,429.0,429.0,460.0,460.0,115.65,115.65,392.0,4.0,0.0,-2.0,0.0,490.7,490.7,,,,,,,000000000,01-010000,171.48,-14.79,False
460,HSIC,Healthcare,-128.7,10.2,-1.7,-0.5,6.6,-0.2,-0.5,-0.2,-25.9,-51.4,-75.1,-128.7,10.2,-143.9,1.8,0.0,-838.6743047669738,19.3,491.0,491.0,516.0,516.0,118.2,118.2,492.25,492.25,13,1487.9017427616777,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,491.0,491.0,516.0,516.0,118.2,118.2,194.0,0.0,0.0,0.0,0.0,492.25,492.25,,,,,,,010000000,000010000,89.29,-9.05,False
461,ABNB,Travel Services,-60.0,6.7,2.6,6.2,-0.5,-1.9,-0.6,-4.4,-32.5,-53.0,,-60.0,33.1,-102.6,2.0,0.0,-826.5822654142798,5.2,525.0,525.0,345.0,345.0,129.51,129.51,495.51,495.51,32,4173.417734585721,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,525.0,525.0,345.0,345.0,129.51,129.51,253.0,0.0,11.0,-2.0,0.0,495.51,495.51,,,,,,,1000000-0,-----0000,147.25,-4.11,False
462,VICI,Real Estate,-73.7,4.6,-3.4,-2.0,-2.1,-8.3,-9.0,-18.5,-38.6,-55.4,-66.5,-73.7,40.0,-93.9,2.4,0.0,-661.3014739433728,37.1,451.0,451.0,380.0,380.0,114.33,114.33,495.88,495.88,54,2641.098526056627,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,451.0,451.0,380.0,380.0,114.33,114.33,424.0,14.0,0.0,0.0,0.0,495.88,495.88,,,,,,,000000000,--001-000,31.98,-12.41,False
463,OMC,Advertising Agencies,-115.1,8.3,-0.8,0.7,-0.3,-7.7,-7.6,-9.3,-38.5,-51.4,-65.9,-115.1,7.3,-125.6,2.2,0.0,-687.3117392349101,32.9,464.0,464.0,491.0,491.0,108.25,108.25,497.35,497.35,28,836.9634890843071,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,464.0,464.0,491.0,491.0,108.25,108.25,382.0,4.0,0.0,-2.0,0.0,497.35,497.35,,,,,,,100000000,000011000,87.17,-11.24,False
464,PPL,Utilities,-96.5,8.9,-0.3,0.9,-0.4,-9.1,-8.4,-11.5,-16.5,-28.5,-48.9,-96.5,10.3,-106.4,2.0,0.0,-644.749399672386,51.5,415.0,415.0,445.0,445.0,119.36,119.36,498.51,498.51,55,1877.1753124267107,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,415.0,415.0,445.0,445.0,119.36,119.36,400.0,14.0,0.0,-2.0,0.0,498.51,498.51,,,,,,,100000000,010000000,40.105,-9.29,False
465,PFE,Pharmaceuticals,-121.7,6.9,-3.1,-2.2,1.2,-6.7,-3.4,0.8,-14.3,-49.4,-73.7,-121.7,23.6,-131.9,1.9,0.0,-1368.0676686325762,26.3,480.0,480.0,506.0,506.0,109.25,109.25,499.1,499.1,14,856.9009616351448,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,480.0,480.0,506.0,506.0,109.25,109.25,271.0,4.0,0.0,0.0,0.0,499.1,499.1,,,,,,,010010000,100010000,28.745,-9.41,False
466,SWK,Industrials,-153.0,5.9,-1.3,0.1,7.5,2.5,3.7,5.1,-28.3,-57.6,-94.1,-153.0,21.3,-163.3,2.3,0.0,-1886.8146642012575,-5.0,538.0,538.0,548.0,548.0,106.12,106.12,499.77,499.77,35,3113.1853357987425,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,538.0,538.0,548.0,548.0,106.12,106.12,149.0,0.0,0.0,0.0,0.0,499.77,499.77,,,,,,,111110000,000000000,93.37,-9.37,False
467,BKNG,Travel Services,-238.0,1.4,-1.1,5.7,2.2,-52.7,-75.6,-93.9,-128.5,-151.1,-180.0,-238.0,73.4,-240.0,1.6,0.0,1891.4441985950107,-90.0,590.0,590.0,590.0,590.0,65.17,65.17,500.27,500.27,-7,-907.1622060187651,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,590.0,590.0,590.0,590.0,65.17,65.17,588.0,58.0,0.0,-2.0,0.0,500.27,500.27,,,,,,,110000000,000001110,5520.1499,-96.82,False
468,OXY,Oil & Gas E&P,-101.4,10.9,-4.3,-4.9,-10.2,-14.2,-1.4,1.7,-34.2,-46.6,-27.6,-101.4,85.7,-124.0,1.8,0.0,-520.8409774737019,46.6,430.0,430.0,461.0,461.0,107.39,107.39,503.34,503.34,-133,-169.1197455139876,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,430.0,430.0,461.0,461.0,107.39,107.39,371.0,4.0,0.0,25.0,0.0,503.34,503.34,,,,,,,000010000,000011000,67.45,-20.43,False
469,WY,Real Estate,-133.9,6.6,-1.3,0.2,5.1,-1.2,-1.9,-7.0,-39.5,-63.3,-82.2,-133.9,12.6,-143.8,2.6,0.0,-1210.5335840465932,14.1,503.0,503.0,524.0,524.0,114.46,114.46,505.76,505.76,11,1634.3018537079975,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,503.0,503.0,524.0,524.0,114.46,114.46,249.0,0.0,0.0,0.0,0.0,505.76,505.76,,,,,,,110000000,000010000,27.75,-10.67,False
470,ICE,Financial Data & Stock Exchanges,-80.6,4.1,-1.3,-0.0,-7.1,-15.6,-18.9,-26.5,-38.6,-47.3,-63.6,-80.6,26.5,-84.8,2.0,0.0,-159.56063624702327,67.4,365.0,365.0,394.0,394.0,110.67,110.67,506.92,506.92,15,76.67055496667197,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,365.0,365.0,394.0,394.0,110.67,110.67,500.0,58.0,0.0,-2.0,0.0,506.92,506.92,,,,,,,000000000,111000000,176.05,-19.75,False
471,ES,Utilities,-116.7,5.0,-0.9,0.3,-0.0,-7.8,-6.5,-8.9,-20.8,-48.3,-77.8,-116.7,49.7,-124.9,1.7,0.0,-1678.4094002915526,31.3,468.0,468.0,494.0,494.0,105.54,105.54,507.09,507.09,5,825.5558857419724,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,468.0,468.0,494.0,494.0,105.54,105.54,369.0,4.0,0.0,0.0,0.0,507.09,507.09,,,,,,,100000000,111000000,76.41,-8.66,False
472,BXP,Real Estate,-154.5,7.0,-2.8,-2.5,9.4,9.5,0.2,-9.9,-28.0,-56.2,-90.0,-154.5,7.4,-166.1,2.3,0.0,-1437.0143330335438,-6.5,540.0,540.0,549.0,549.0,112.37,112.37,507.87,507.87,25,2941.745289882023,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,540.0,540.0,549.0,549.0,112.37,112.37,174.0,0.0,0.0,0.0,0.0,507.87,507.87,,,,,,,011100000,000000000,74.96,-12.31,False
473,BA,Aerospace & Defense,-132.3,3.9,-0.5,0.9,-0.8,-3.9,-2.9,-7.4,-22.7,-41.5,-74.9,-132.3,110.6,-141.6,1.5,0.0,-2672.652584297935,15.7,501.0,501.0,523.0,523.0,103.9,103.9,508.25,508.25,40,2134.294951528161,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,501.0,501.0,523.0,523.0,103.9,103.9,310.0,0.0,0.0,-2.0,0.0,508.25,508.25,,,,,,,100000000,110001000,254.3499,-10.56,False
474,PTC,Technology,-112.9,2.6,2.6,-1.9,-17.5,-25.1,-31.2,-43.2,-67.9,-79.1,-91.6,-112.9,82.2,-117.8,2.6,0.0,431.4378283424607,35.1,455.0,455.0,484.0,484.0,99.86,99.86,510.11,510.11,-56,-851.9209736910245,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,455.0,455.0,484.0,484.0,99.86,99.86,566.0,58.0,0.0,25.0,0.0,510.11,510.11,,,,,,,000000000,101010100,206.82,-42.86,False
475,SUI-USD,Cryptocurrency,-94.8,5.9,0.3,-1.1,-23.5,16.9,-0.9,-54.1,,,,-94.8,287.9,-111.3,3.7,0.0,116.81849325009419,-68.9,588.0,588.0,438.0,438.0,81.67,81.67,510.17,510.17,-16,-1.4210854715202004e-14,NO_TREND,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,588.0,588.0,438.0,438.0,81.67,81.67,470.0,10.0,47.0,25.0,0.0,510.17,510.17,,,,,,,00100---0,--------0,0.0172,-98.25,False
476,NWSA,Entertainment,-84.7,3.1,-4.5,-3.1,-3.7,-4.9,-7.4,-16.8,-35.1,-44.4,-50.8,-84.7,56.8,-88.7,2.0,0.0,-742.5405542643908,63.3,382.0,382.0,413.0,413.0,119.68,119.68,510.58,510.58,-93,-295.74492540626625,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,382.0,382.0,413.0,413.0,119.68,119.68,408.0,10.0,0.0,25.0,0.0,510.58,510.58,,,,,,,000000000,000-10000,27.73,-6.49,False
477,ZS,Theme (User Picks),-81.5,0.3,-0.6,-0.8,-15.1,-18.6,-33.0,-52.5,-71.9,-91.3,-97.3,-81.5,408.1,-98.5,2.0,0.0,3109.660119695824,27.0,477.0,477.0,398.0,398.0,120.47,120.47,511.17,511.17,-24,31.611927386056323,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,477.0,477.0,398.0,398.0,120.47,120.47,567.0,58.0,0.0,25.0,0.0,511.17,511.17,,,,,,,000000000,---110000,336.99,-62.25,False
478,INTU,Application Software,-130.0,0.3,0.3,-0.2,-26.6,-35.5,-46.7,-61.6,-88.4,-105.1,-121.1,-130.0,209.6,-130.8,2.1,0.0,4287.937660418213,18.0,494.0,494.0,517.0,517.0,91.28,91.28,511.53,511.53,-22,323.64914050580546,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,494.0,494.0,517.0,517.0,91.28,91.28,585.0,58.0,0.0,25.0,0.0,511.53,511.53,,,,,,,000000000,111111000,689.17,-59.23,False
479,AES,Utilities,-109.5,9.6,-2.0,-1.9,-0.4,-9.2,-7.4,0.2,-24.8,-58.8,-81.8,-109.5,86.7,-129.6,1.5,0.0,-791.0829370149527,38.5,447.0,447.0,476.0,476.0,108.41,108.41,511.71,511.71,-59,92.7007385729438,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,447.0,447.0,476.0,476.0,108.41,108.41,329.0,4.0,0.0,25.0,0.0,511.71,511.71,,,,,,,000010000,111010000,17.65,-17.05,False
480,GDDY,Technology,-130.9,1.3,1.3,3.1,-13.7,-15.8,-26.9,-45.4,-71.0,-79.3,-100.5,-130.9,129.1,-133.8,2.5,0.0,1056.9123996874466,17.1,497.0,497.0,520.0,520.0,91.44,91.44,512.74,512.74,-41,-15.607624514056624,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,497.0,497.0,520.0,520.0,91.44,91.44,551.0,58.0,0.0,25.0,0.0,512.74,512.74,,,,,,,100000000,110001100,137.927,-42.86,False
481,DLTR,Discount Stores,-136.5,11.6,-4.2,-5.3,6.7,-5.2,-9.3,-8.7,-29.4,-61.2,-86.0,-136.5,36.8,-158.6,1.4,0.0,-796.1780462713949,11.5,510.0,510.0,531.0,531.0,107.26,107.26,512.96,512.96,-7,128.71505764531912,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,510.0,510.0,531.0,531.0,107.26,107.26,332.0,4.0,0.0,0.0,0.0,512.96,512.96,,,,,,,010000000,000011000,142.4,-22.23,False
482,RVTY,Healthcare,-134.3,4.7,-2.1,-2.0,7.2,2.3,-3.1,-5.3,-39.7,-73.8,-98.7,-134.3,69.5,-147.1,2.0,0.0,-1749.0284762210154,13.7,504.0,504.0,525.0,525.0,98.23,98.23,513.08,513.08,-61,154.02799845004552,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,504.0,504.0,525.0,525.0,98.23,98.23,215.0,0.0,0.0,25.0,0.0,513.08,513.08,,,,,,,011000000,111110000,118.3,-14.44,False
483,BALL,Packaging Materials,-130.0,6.1,-0.1,1.6,0.3,-9.8,-5.0,-5.9,-33.7,-62.0,-95.1,-130.0,78.1,-143.0,2.1,0.0,-1377.3640815339133,18.0,494.0,494.0,517.0,517.0,107.55,107.55,513.15,513.15,83,3622.635918466087,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,494.0,494.0,517.0,517.0,107.55,107.55,350.0,4.0,0.0,-2.0,0.0,513.15,513.15,,,,,,,110000000,111000000,68.29,-14.79,False
484,T,Telecom Services,-66.8,20.4,-2.3,-1.0,-10.0,-18.5,-17.6,-23.0,-11.9,-9.8,-26.5,-66.8,30.9,-91.2,1.4,0.0,-84.18431576203034,81.2,330.0,330.0,361.0,361.0,111.73,111.73,513.23,513.23,-15,13.905317128650282,STRONG_DOWN,MID_RANGE,NEUTRAL,S5_TRASH,,,,,330.0,330.0,361.0,361.0,111.73,111.73,504.0,58.0,0.0,25.0,0.0,513.23,513.23,,,,,,,000000000,000000100,29.435,-21.32,False
485,ADA-USD,Cryptocurrency,-98.3,0.2,0.0,-0.6,-29.6,-38.1,-46.8,-68.3,-97.1,-124.2,-96.0,-98.3,3485.6,-119.2,1.9,0.0,5000.0,15.1,502.0,502.0,450.0,450.0,133.82,133.82,513.37,513.37,-1,0.0,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,502.0,502.0,450.0,450.0,133.82,133.82,587.0,58.0,0.0,-2.0,0.0,513.37,513.37,,,,,,,000000000,--0110000,0.8453,-79.64,False
486,JOBY,Airports & Air Services,-29.2,9.3,-1.9,-1.9,-12.0,-10.5,-20.3,-31.3,-10.2,-17.2,,-29.2,149.0,-87.6,1.7,0.0,-232.201009695242,37.1,451.0,451.0,275.0,275.0,76.0,76.0,513.6,513.6,-255,-141.99222957422572,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,451.0,451.0,275.0,275.0,76.0,76.0,511.0,58.0,11.0,25.0,0.0,513.6,513.6,,,,,,,0000000-0,-----0110,18.77,-50.24,False
487,AWK,Utilities,-115.9,5.4,0.0,1.5,2.3,-7.3,-8.3,-15.8,-37.8,-63.7,-88.5,-115.9,64.8,-125.7,2.4,0.0,-1149.5,32.1,467.0,467.0,493.0,493.0,107.01,107.01,517.21,517.21,56,3850.5,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,467.0,467.0,493.0,493.0,107.01,107.01,399.0,14.0,0.0,-2.0,0.0,517.21,517.21,,,,,,,110000000,-11100000,145.64,-11.79,False
488,TECH,Healthcare,-128.3,7.1,0.0,2.0,4.6,-3.7,-10.3,-12.9,-50.7,-83.0,-106.5,-128.3,167.5,-157.7,2.2,0.0,-929.5,19.7,490.0,490.0,515.0,515.0,99.25,99.25,517.3,517.3,18,576.7703164595086,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,490.0,490.0,515.0,515.0,99.25,99.25,361.0,18.0,0.0,0.0,0.0,517.3,517.3,,,,,,,110000000,111110000,72.16,-22.35,False
489,TTD,Advertising Agencies,-107.3,0.0,0.0,-1.4,-21.5,-25.2,-38.5,-61.3,-105.4,-128.3,-150.2,-107.3,1126.9,-114.9,2.4,0.0,5000.0,27.0,477.0,477.0,471.0,471.0,114.58,114.58,518.33,518.33,-35,29.903927594965353,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,477.0,477.0,471.0,471.0,114.58,114.58,582.0,58.0,0.0,25.0,0.0,518.33,518.33,,,,,,,000000000,-11100100,55.11,-65.6,False
490,ALGN,Medical Devices,-157.6,3.0,-0.7,0.0,1.5,-5.6,-0.6,0.4,-50.8,-86.7,-118.7,-157.6,236.6,-169.2,2.5,0.0,-3403.334375202776,-9.6,543.0,543.0,552.0,552.0,100.93,100.93,518.58,518.58,13,1547.129333105563,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,543.0,543.0,552.0,552.0,100.93,100.93,246.0,4.0,0.0,-2.0,0.0,518.58,518.58,,,,,,,010010000,111100000,200.25,-10.35,False
491,RMD,Healthcare,-91.6,5.0,-1.3,-0.9,-2.2,-16.4,-22.9,-32.6,-46.6,-70.8,-89.7,-91.6,134.7,-103.2,1.9,0.0,-94.20173130526197,56.4,398.0,398.0,429.0,429.0,108.68,108.68,519.98,519.98,9,28.82817186463562,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,398.0,398.0,429.0,429.0,108.68,108.68,520.0,58.0,0.0,0.0,0.0,519.98,519.98,,,,,,,000000000,111100000,284.87,-31.92,False
492,HRL,Packaged Foods,-156.5,8.2,-1.6,-0.8,9.1,0.6,-2.0,-11.7,-49.7,-79.4,-108.8,-156.5,42.7,-173.8,2.1,0.0,-1096.5556059641747,-8.5,542.0,542.0,551.0,551.0,106.16,106.16,520.61,520.61,6,917.9496173626453,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,542.0,542.0,551.0,551.0,106.16,106.16,245.0,10.0,0.0,0.0,0.0,520.61,520.61,,,,,,,011000000,111000000,26.18,-5.84,False
493,AVY,Packaging & Containers,-105.9,5.2,-0.7,0.3,0.2,-11.7,-14.8,-18.6,-49.5,-70.4,-84.9,-105.9,74.5,-115.3,2.1,0.0,-613.2027730390256,42.1,439.0,439.0,469.0,469.0,98.8,98.8,522.4,522.4,51,2695.9972269609743,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,439.0,439.0,469.0,469.0,98.8,98.8,455.0,40.0,0.0,-2.0,0.0,522.4,522.4,,,,,,,110000000,01011-000,199.54,-18.85,False
494,VRSK,Industrials,-117.0,9.2,-3.1,-3.0,-3.1,-11.2,-18.4,-33.3,-63.2,-75.8,-96.1,-117.0,50.5,-133.4,2.8,0.0,-24.976678695917535,31.0,469.0,469.0,495.0,495.0,95.23,95.23,523.28,523.28,-22,-7.773309874008746,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,469.0,469.0,495.0,495.0,95.23,95.23,496.0,58.0,0.0,0.0,0.0,523.28,523.28,,,,,,,000000000,111100100,248.22,-27.64,False
495,PCG,Utilities,-149.2,3.7,-2.6,-2.0,1.2,-9.7,-7.0,-7.5,-38.8,-44.8,-62.3,-149.2,11.7,-156.3,2.4,0.0,-2679.0843957305096,-1.2,532.0,532.0,544.0,544.0,94.47,94.47,526.42,526.42,-29,1556.9889000842377,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,532.0,532.0,544.0,544.0,94.47,94.47,373.0,4.0,0.0,0.0,0.0,526.42,526.42,,,,,,,010000000,000011100,19.16,-12.63,False
